Date,France_GtP,Belgium_GtP,Italy_GtP,GB_GtP,Germany_IndPower,Germany_GtP_Intermediate,Germany_GtP,Netherlands_IndPower,Netherlands_GtP_Int1,Netherlands_GtP_Int2,Netherlands_GtP,Total_Gas_to_Power_Demand
2019-06-07,2.630634,8.885809,55.124079,50.05,117.388878,23.952514,23.952514,47.008588,23.38142,23.38142,23.38142,164.024456
2019-06-08,0.016164,6.860084,40.940021,35.18,94.009903,8.868447,8.868447,39.09705,13.185106,13.185106,13.185106,105.049821
2019-06-09,0.016691,9.156627,44.970535,53.82,90.802997,12.653765,12.653765,39.826777,14.83488,14.83488,14.83488,135.452499
2019-06-10,2.952724,9.989081,70.129682,60.4,98.921352,15.788482,15.788482,43.356137,18.335136,18.335136,18.335136,177.595105
2019-06-11,16.061383,14.290167,72.83887,49.52,127.323505,28.187242,28.187242,52.560218,24.187157,24.187157,24.187157,205.08482
2019-06-12,13.56615,13.789077,72.902025,53.46,130.676683,33.071118,33.071118,51.93331,25.689553,25.689553,25.689553,212.477921
2019-06-13,10.515262,12.462169,71.491371,58.74,130.364229,28.232814,28.232814,48.000768,23.403721,23.403721,23.403721,204.845336
2019-06-14,12.336669,12.989441,64.952178,57.63,125.221779,31.161006,31.161006,47.266769,25.085007,25.085007,25.085007,204.154301
2019-06-15,0.433554,8.917809,50.410275,44.49,101.274259,20.827493,20.827493,40.799594,18.850479,18.850479,18.850479,143.92961
2019-06-16,0.654254,8.918718,45.27888,34.61,104.932437,19.51514,19.51514,39.362414,18.348711,18.348711,18.348711,127.325703
2019-06-17,9.628835,13.899531,76.506939,48.17,126.964323,31.05338,31.05338,43.978954,24.104257,24.104257,24.104257,203.362942
2019-06-18,11.062189,14.21344,81.75327,68.69,125.125689,33.909822,33.909822,46.399225,26.467172,26.467172,26.467172,236.095892
2019-06-19,12.079706,14.694076,81.973788,72.62,124.372417,34.541031,34.541031,47.634678,29.185446,29.185446,29.185446,245.094046
2019-06-20,11.80387,13.246804,80.945607,56.73,117.012242,32.733697,32.733697,49.206949,28.974558,28.974558,28.974558,224.434536
2019-06-21,13.271604,13.323713,83.026569,62.5,118.132514,33.255342,33.255342,49.653585,29.813746,29.813746,29.813746,235.190975
2019-06-22,0.980344,8.090355,58.604339,47.06,98.837079,19.700333,19.700333,45.647862,25.282321,25.282321,25.282321,159.717693
2019-06-23,0.175727,8.204901,49.242567,39.22,95.435447,14.373836,14.373836,40.280231,17.424682,17.424682,17.424682,128.641713
2019-06-24,10.827925,13.214895,72.178089,70.32,120.54733,26.814289,26.814289,48.523313,24.723831,24.723831,24.723831,218.079029
2019-06-25,14.301149,14.442894,79.0806,67.95,125.588597,31.266692,31.266692,51.884583,27.818794,27.818794,27.818794,234.860129
2019-06-26,11.417215,13.511895,84.404894,64.69,122.47551,29.419604,29.419604,49.726221,27.693231,27.693231,27.693231,231.13684
2019-06-27,12.110333,12.88635,90.940869,51.52,125.172143,30.427988,30.427988,51.44631,27.478465,27.478465,27.478465,225.364005
2019-06-28,13.328895,12.854896,87.366619,50.54,122.988236,33.90158,33.90158,53.036672,29.33331,29.33331,29.33331,227.325299
2019-06-29,5.563231,11.114988,56.193887,41.3,97.279717,25.45394,25.45394,48.821495,28.901838,28.901838,28.901838,168.527884
2019-06-30,2.910861,9.884172,56.531987,21.99,93.01254,13.782864,13.782864,42.112593,17.856154,17.856154,17.856154,122.956038
2019-07-01,12.486587,13.477895,85.858138,39.5,122.452328,29.936401,29.936401,47.742041,27.815886,27.815886,27.815886,209.074907
2019-07-02,12.701114,13.180077,86.433883,61.38,127.646322,32.724486,32.724486,50.241493,27.90315,27.90315,27.90315,234.32271
2019-07-03,8.773982,11.572806,90.954542,63.93,126.995959,34.459585,34.459585,48.780131,27.48913,27.48913,27.48913,237.180045
2019-07-04,11.111688,11.316988,92.514495,54.05,121.512329,29.143268,29.143268,50.243675,26.433236,26.433236,26.433236,224.569676
2019-07-05,12.040924,12.813169,90.914251,55.17,120.671057,31.65938,31.65938,48.863768,26.366333,26.366333,26.366333,228.964057
2019-07-06,1.477089,8.232173,62.990489,51.01,94.311175,16.116692,16.116692,45.867316,21.572146,21.572146,21.572146,161.39859
2019-07-07,1.634253,8.589537,54.225307,53.34,98.143262,13.931698,13.931698,42.985319,16.861829,16.861829,16.861829,148.582624
2019-07-08,12.918623,11.613897,90.818679,70.76,129.037048,29.257196,29.257196,50.765129,26.469596,26.469596,26.469596,241.837991
2019-07-09,13.771804,12.442351,96.637509,70.33,131.515409,33.192802,33.192802,53.077309,27.29618,27.29618,27.29618,253.670646
2019-07-10,16.33721,12.838169,82.949323,67.97,131.768227,36.885039,36.885039,56.224305,28.928017,28.928017,28.928017,245.907758
2019-07-11,15.117884,13.38135,84.915448,69.91,134.781133,40.230644,40.230644,53.15449,30.303879,30.303879,30.303879,253.859206
2019-07-12,13.882595,13.257623,86.123865,53.82,125.461143,38.418462,38.418462,55.07367,30.595244,30.595244,30.595244,236.097789
2019-07-13,4.789031,8.997354,56.078015,48.18,99.932533,17.781495,17.781495,49.785221,26.481231,26.481231,26.481231,162.307126
2019-07-14,3.448796,8.967354,46.321225,50.99,100.305442,13.774138,13.774138,45.97868,20.817797,20.817797,20.817797,144.319311
2019-07-15,14.01004,13.606804,77.413456,68.45,128.809776,32.621223,32.621223,52.398764,28.052468,28.052468,28.052468,234.153992
2019-07-16,17.087982,13.70344,74.055341,65.31,130.416683,35.655102,35.655102,54.182762,27.607422,27.607422,27.607422,233.419287
2019-07-17,18.749181,14.61553,86.385456,55.99,132.95859,35.669161,35.669161,53.665126,30.210798,30.210798,30.210798,241.620125
2019-07-18,19.359271,14.140258,90.470943,55.17,132.27859,38.940107,38.940107,53.046854,29.542743,29.542743,29.542743,247.623321
2019-07-19,18.390208,14.28344,82.494133,54.28,125.797233,40.719323,40.719323,53.446308,30.673782,30.673782,30.673782,240.840885
2019-07-20,9.796981,8.987809,63.106671,27.93,99.022988,24.857636,24.857636,50.041312,26.457476,26.457476,26.457476,161.136572
2019-07-21,10.573025,9.576717,57.660731,27.02,101.10335,18.444216,18.444216,47.175133,21.0059,21.0059,21.0059,144.28059
2019-07-22,19.063462,13.089896,88.281536,40.5,126.152142,35.524691,35.524691,50.852766,27.471678,27.471678,27.471678,223.931262
2019-07-23,18.473326,14.806439,94.824811,60.66,126.52096,37.605452,37.605452,51.329765,28.911534,28.911534,28.911534,255.281562
2019-07-24,20.557406,14.612894,98.334653,72.58,128.059231,38.481001,38.481001,48.477586,27.53955,27.53955,27.53955,272.105503
2019-07-25,20.263861,13.875622,103.535766,65.47,123.426509,39.979033,39.979033,49.756858,27.964234,27.964234,27.964234,271.088516
2019-07-26,18.342926,13.823531,97.187881,68.3,114.651336,35.161575,35.161575,49.031586,26.001764,26.001764,26.001764,258.817678
2019-07-27,14.945675,10.661807,66.544577,48.92,93.842085,24.798005,24.798005,51.600856,27.282606,27.282606,27.282606,193.15267
2019-07-28,9.416027,10.336262,46.696179,44.2,96.490809,21.066015,21.066015,52.07631,23.357665,23.357665,23.357665,155.072147
2019-07-29,15.339457,12.805259,82.831423,59.4,123.609145,37.303907,37.303907,53.889853,29.110302,29.110302,29.110302,236.790348
2019-07-30,9.683754,9.732172,87.570482,51.97,124.529235,39.080214,39.080214,51.486038,27.492524,27.492524,27.492524,225.529145
2019-07-31,14.03654,12.91335,89.748016,48.6,125.674688,38.7617,38.7617,49.83113,27.544882,27.544882,27.544882,231.604489
2019-08-01,15.171793,15.365439,90.83767,61.96,126.659505,40.234038,40.234038,52.328037,29.292102,29.292102,29.292102,252.861041
2019-08-02,13.097668,13.978531,79.56179,63.32,120.33033,40.37366,40.37366,50.199403,26.940337,26.940337,26.940337,237.271987
2019-08-03,8.600682,10.803443,56.871841,53.24,101.417895,29.909252,29.909252,50.536584,26.798775,26.798775,26.798775,186.223994
2019-08-04,5.797476,9.135354,54.319153,44.74,97.99108,22.980005,22.980005,48.090496,24.345202,24.345202,24.345202,161.31719
2019-08-05,11.597115,12.985077,80.740644,41.38,122.646691,36.120025,36.120025,51.914219,28.095615,28.095615,28.095615,210.918476
2019-08-06,11.645624,12.941987,83.716859,36.91,121.641965,39.782689,39.782689,54.154398,27.97393,27.97393,27.97393,212.971089
2019-08-07,11.996188,12.90735,77.778374,36.21,123.631236,40.035755,40.035755,52.579036,27.586575,27.586575,27.586575,206.514242
2019-08-08,10.851243,10.321626,82.355969,50.9,118.95915,31.456734,31.456734,51.745128,27.43047,27.43047,27.43047,213.316041
2019-08-09,4.621986,10.12408,76.678511,28.49,115.503789,39.771539,39.771539,48.998858,27.425622,27.425622,27.425622,187.111738
2019-08-10,0.063018,5.412449,67.062767,19.77,87.443637,12.602861,12.602861,35.2376,12.114183,12.114183,12.114183,117.025278
2019-08-11,0.710163,6.871629,62.538935,24.36,89.724725,13.787712,13.787712,40.013959,13.425567,13.425567,13.425567,121.694006
2019-08-12,6.153175,11.911079,71.01659,56.17,126.036051,35.147031,35.147031,52.9834,25.298804,25.298804,25.298804,205.696679
2019-08-13,7.188502,11.089352,64.615833,53.61,128.047595,37.280636,37.280636,52.494037,26.909794,26.909794,26.909794,200.694117
2019-08-14,2.15188,9.822626,49.33904,49.91,126.331869,35.881988,35.881988,52.6104,27.111471,27.111471,27.111471,174.217005
2019-08-15,1.196326,5.698812,43.881164,30.34,116.098062,24.93181,24.93181,49.579949,22.794327,22.794327,22.794327,128.842439
2019-08-16,2.663025,8.103446,52.301482,27.66,114.904517,29.479719,29.479719,47.37686,25.747244,25.747244,25.747244,145.954916
2019-08-17,1.022163,5.859085,53.841662,22.35,93.550449,15.134972,15.134972,41.053776,14.963352,14.963352,14.963352,113.171234
2019-08-18,1.701116,6.49463,53.361772,19.31,93.061722,14.224032,14.224032,44.030591,17.330146,17.330146,17.330146,112.421696
2019-08-19,9.429181,9.88099,70.951363,32.93,122.364601,29.80599,29.80599,55.342852,24.872665,24.872665,24.872665,177.870188
2019-08-20,12.48546,14.284531,77.984765,49.38,130.620774,37.428985,37.428985,57.639304,28.324926,28.324926,28.324926,219.888666
2019-08-21,12.23266,14.733894,76.705021,35.94,130.31941,35.802966,35.802966,57.048123,28.256569,28.256569,28.256569,203.671109
2019-08-22,9.229054,11.495534,76.248785,29.68,125.698506,31.895962,31.895962,57.213941,27.70826,27.70826,27.70826,186.257595
2019-08-23,9.129054,11.948169,74.121169,38.75,118.952968,31.384498,31.384498,55.672397,27.351932,27.351932,27.351932,192.684823
2019-08-24,5.354494,8.438991,64.159497,43.15,93.58363,20.220039,20.220039,50.151221,25.631377,25.631377,25.631377,166.954399
2019-08-25,7.076711,9.382354,64.048125,47.73,95.471992,19.475386,19.475386,49.020313,21.721465,21.721465,21.721465,169.43404
2019-08-26,16.682455,14.209531,89.446371,57.24,126.03196,34.155131,34.155131,54.871489,27.240428,27.240428,27.240428,238.973916
2019-08-27,17.358773,13.779622,93.813594,66.6,128.626503,40.251975,40.251975,54.338944,27.590938,27.590938,27.590938,259.394903
2019-08-28,17.495573,13.264986,96.533436,60.58,127.797504,39.779295,39.779295,56.455214,27.811522,27.811522,27.811522,255.464813
2019-08-29,15.600066,13.667986,98.242662,34.26,128.698321,40.26458,40.26458,58.329485,27.992353,27.992353,27.992353,230.027646
2019-08-30,15.733375,12.538896,93.884457,29.41,121.281693,38.64147,38.64147,57.375031,29.802111,29.802111,29.802111,220.010309
2019-08-31,10.256608,9.191809,74.933204,23.71,94.012721,23.624305,23.624305,52.229219,27.23461,27.23461,27.23461,168.950535
2019-09-01,9.531199,9.443808,68.350138,30.31,98.326353,22.602346,22.602346,50.504039,21.616263,21.616263,21.616263,161.853755
2019-09-02,14.364567,12.455896,93.055458,32.05,128.082231,35.123761,35.123761,57.774849,27.740257,27.740257,27.740257,214.789939
2019-09-03,14.951021,14.104713,84.376176,37.87,131.124228,37.288393,37.288393,58.53303,28.645863,28.645863,28.645863,217.236166
2019-09-04,16.258583,12.619532,86.39282,24.74,128.098686,37.573455,37.573455,57.155941,28.464063,28.464063,28.464063,206.048454
2019-09-05,16.415065,12.531442,90.229707,29.43,130.454138,34.044111,34.044111,57.696486,28.235238,28.235238,28.235238,210.885562
2019-09-06,17.751763,13.198714,82.158224,27.95,128.131049,36.098694,36.098694,57.886304,28.025804,28.025804,28.025804,205.183199
2019-09-07,17.108282,10.190262,59.617993,38.44,111.726066,29.095273,29.095273,56.447123,28.966316,28.966316,28.966316,183.418126
2019-09-08,13.996149,10.050717,50.185739,43.59,113.25761,28.261902,28.261902,55.43967,28.477153,28.477153,28.477153,174.561659
2019-09-09,18.479554,14.471076,78.8268,65.47,141.540581,35.818964,35.818964,58.584848,28.468426,28.468426,28.468426,241.53482
2019-09-10,16.821237,13.340713,84.886258,51.7,138.094402,31.533332,31.533332,58.35894,30.068751,30.068751,30.068751,228.350291
2019-09-11,15.386139,14.18844,84.55294,27.88,133.101317,29.91507,29.91507,55.75976,27.542458,27.542458,27.542458,199.465046
2019-09-12,16.608383,13.926895,78.884255,35.83,133.109317,36.540347,36.540347,56.343214,27.384414,27.384414,27.384414,209.174292
2019-09-13,16.116029,14.363531,76.729111,47.42,131.377682,37.402321,37.402321,56.717487,28.054892,28.054892,28.054892,220.085884
2019-09-14,11.226816,9.816353,56.156342,27.91,109.37425,30.5201,30.5201,47.850769,21.898901,21.898901,21.898901,157.528512
2019-09-15,7.191347,10.561807,54.216026,41.61,103.51062,18.026804,18.026804,44.85959,15.123821,15.123821,15.123821,146.729805
2019-09-16,16.700383,15.025439,81.997679,59.57,139.150947,38.614321,38.614321,57.188304,28.625502,28.625502,28.625502,240.533323
2019-09-17,16.70391,13.149532,84.578921,59.05,134.564497,30.37369,30.37369,51.745856,23.799802,23.799802,23.799802,227.655856
2019-09-18,16.322529,13.929167,88.100527,67.38,147.816483,34.961838,34.961838,57.034486,26.483655,26.483655,26.483655,247.177716
2019-09-19,17.147191,15.861711,81.768243,66.98,153.736204,42.071915,42.071915,57.642304,32.159694,32.159694,32.159694,255.988753
2019-09-20,14.159849,14.800076,70.160209,45.41,147.842756,43.085632,43.085632,57.220486,30.129836,30.129836,30.129836,217.745601
2019-09-21,8.606237,9.865172,55.245625,20.89,116.931788,30.152137,30.152137,52.391946,26.490927,26.490927,26.490927,151.250097
2019-09-22,7.155574,9.280263,52.987254,40.63,112.343247,26.571889,26.571889,51.496583,21.123706,21.123706,21.123706,157.748687
2019-09-23,16.543201,16.491165,73.89676,56.61,146.963939,39.709484,39.709484,58.183485,29.90198,29.90198,29.90198,233.15259
2019-09-24,15.50962,15.647257,76.612984,60.29,147.833392,43.711993,43.711993,57.649122,31.883842,31.883842,31.883842,243.655697
2019-09-25,16.875837,15.191802,76.072785,57.67,151.914843,42.921284,42.921284,56.555669,30.182194,30.182194,30.182194,238.913903
2019-09-26,14.479167,14.265894,80.372989,40.58,145.844485,43.280521,43.280521,55.236397,28.040348,28.040348,28.040348,221.01892
2019-09-27,11.070407,14.277349,75.162622,37.85,134.099588,38.232299,38.232299,51.942128,26.956335,26.956335,26.956335,203.549011
2019-09-28,4.020569,6.873084,56.542978,29.97,104.05671,14.546424,14.546424,40.823412,19.426906,19.426906,19.426906,131.379961
2019-09-29,0.578781,7.517992,53.323354,31.92,103.872711,11.024837,11.024837,44.889499,19.043914,19.043914,19.043914,123.408878
2019-09-30,13.777695,12.723805,74.879568,61.4,137.553039,23.582127,23.582127,55.284215,24.626871,24.626871,24.626871,210.990066
2019-10-01,12.932378,14.52753,82.031742,52.74,147.374756,41.936656,41.936656,56.314578,28.43643,28.43643,28.43643,232.604735
2019-10-02,15.886756,13.88044,75.368549,60.39,148.491664,42.108275,42.108275,56.813214,27.217158,27.217158,27.217158,234.851178
2019-10-03,13.88844,14.99653,74.508223,58.09,139.730037,38.771396,38.771396,57.421031,27.674324,27.674324,27.674324,227.928913
2019-10-04,13.72264,15.161348,66.950422,53.02,144.671668,39.774447,39.774447,54.771307,27.15171,27.15171,27.15171,215.780567
2019-10-05,14.135594,12.011533,58.06694,36.42,132.195409,32.641585,32.641585,49.205676,21.9149,21.9149,21.9149,175.190552
2019-10-06,7.287074,10.577535,53.297636,27.88,135.461496,29.35561,29.35561,49.43704,21.502335,21.502335,21.502335,149.90019
2019-10-07,17.807218,16.247074,66.096968,48.52,164.616102,43.061392,43.061392,55.802397,27.570577,27.570577,27.570577,219.303228
2019-10-08,16.343319,15.524438,70.437318,37.87,156.622656,39.776387,39.776387,54.045944,26.345487,26.345487,26.345487,206.29695
2019-10-09,15.918938,14.960257,79.050018,33.99,157.494382,37.172526,37.172526,55.538761,25.221236,25.221236,25.221236,206.312975
2019-10-10,13.982095,14.24644,82.369151,33.57,153.92975,32.993065,32.993065,54.926307,25.779241,25.779241,25.779241,202.939991
2019-10-11,13.173941,13.453532,79.364518,33.53,138.609675,22.323586,22.323586,54.051489,24.338415,24.338415,24.338415,186.183991
2019-10-12,8.167446,13.61944,63.629007,53.27,118.02215,19.602404,19.602404,52.440673,26.694543,26.694543,26.694543,184.98284
2019-10-13,2.331243,9.668445,57.881386,56.06,111.828884,17.67193,17.67193,48.151496,24.114922,24.114922,24.114922,167.727925
2019-10-14,18.418754,17.5028,79.979563,69.49,147.978756,39.651308,39.651308,54.28658,26.527772,26.527772,26.527772,251.570196
2019-10-15,19.688961,18.639253,76.06553,70.03,153.707477,46.881616,46.881616,57.595486,27.073657,27.073657,27.073657,258.379018
2019-10-16,18.030681,17.772073,75.269249,60.68,156.559292,45.240083,45.240083,60.481574,31.693316,31.693316,31.693316,248.685402
2019-10-17,17.988881,17.4328,81.048752,66.11,156.708201,46.733752,46.733752,59.672847,31.901295,31.901295,31.901295,261.215481
2019-10-18,16.940064,14.603349,77.051193,59.39,144.501032,39.903889,39.903889,54.015217,29.534017,29.534017,29.534017,237.422512
2019-10-19,17.4094,14.519258,58.210222,39.93,130.63641,35.52663,35.52663,53.018581,26.25386,26.25386,26.25386,191.849369
2019-10-20,17.2837,14.503621,49.025549,43.14,131.373228,38.072799,38.072799,56.907032,28.530481,28.530481,28.530481,190.556151
2019-10-21,20.069734,19.026889,79.662663,75.42,157.951382,46.977121,46.977121,60.485937,32.945554,32.945554,32.945554,274.101962
2019-10-22,18.400945,19.142162,82.81156,70.43,160.88047,47.990353,47.990353,60.898301,32.640615,32.640615,32.640615,271.415635
2019-10-23,17.725963,18.675708,76.931493,65.73,161.481287,48.448004,48.448004,60.406483,32.825324,32.825324,32.825324,260.336493
2019-10-24,15.028312,16.564619,82.884351,61.61,155.409657,44.124073,44.124073,55.83976,30.186558,30.186558,30.186558,250.397912
2019-10-25,11.604452,14.248894,74.753059,57.41,144.455759,38.62838,38.62838,51.28722,26.669334,26.669334,26.669334,223.314119
2019-10-26,2.96237,8.237628,54.068544,41.73,117.150151,15.849082,15.849082,43.700227,21.075226,21.075226,21.075226,143.92285
2019-10-27,14.420531,14.665621,51.614065,45.99,128.436231,16.194744,16.194744,51.954946,25.255657,25.255657,25.255657,168.140618
2019-10-28,21.840777,20.068343,82.472969,78.85,173.827184,44.177401,44.177401,57.85194,29.010918,29.010918,29.010918,276.420408
2019-10-29,23.003067,19.879616,84.248413,78.33,178.645179,49.565469,49.565469,57.655486,29.961126,29.961126,29.961126,284.98769
