Date,France,Belgium,Italy,Netherlands,GB,Austria,Germany,Switzerland,Luxembourg,Island of Ireland,Total,Industrial,LDZ,Gas-to-Power
2016-11-24 00:00:00,164.05782100559844,58.32448505185545,224.78167629986257,125.59250629604607,300.3,27.257244498804216,294.2578770753741,11.806160500437766,1.8524526269957422,13.9,1222.1302233549743,320.2816508125734,689.8783647884629,211.97020775393807
2016-11-25 00:00:00,171.87133109549734,62.72666231100261,217.2304204838194,139.13858317638935,303.15,27.638153195232153,318.63657910074284,12.331178138531001,1.795634504020214,13.19,1267.708542005235,324.046668681534,732.6515595474623,211.01031377623863
2016-11-26 00:00:00,156.17689280370175,58.33166686259955,183.01387410138028,137.45276674045624,298.0,26.326336371973156,309.2137706774846,11.429488163258878,1.6869073438942432,11.77,1193.4017030647487,295.6776806373414,720.1378941251896,177.58612830221765
2016-11-27 00:00:00,159.96710706025362,55.431033502951266,184.0527821163632,120.89051116558164,280.92,27.41178979329765,316.04912723493584,12.010014834774285,1.6598164628595113,10.49,1168.882182171017,294.745042552688,721.4098175517933,152.72732206653578
2016-11-28 00:00:00,214.2788599041857,71.71619845569879,254.30471845213472,155.29047553988545,310.36,33.79996499568224,398.6864961985052,13.816131146121027,1.8904525876417757,15.08,1469.2232972798547,357.49395377001764,893.2887365199358,218.4406069899015
2016-11-29 00:00:00,236.16278269504528,79.78064464935662,289.66965455435593,167.39309936966,349.65999999999997,37.95723341755569,423.2132889795974,16.773364447152613,2.084725113719702,15.17,1617.8647932264432,363.5397647660669,1018.2829046149515,236.04212384542487
2016-11-30 00:00:00,238.3307622679986,79.84182640417664,306.7649368499383,148.30502822878213,345.46999999999997,38.92086878322065,410.7027564813569,17.04609143743515,1.8908162236288188,16.07,1603.343086676537,354.0646791333649,1023.8216292999201,225.45677824325227
2016-12-01 00:00:00,239.44501565949696,74.1438323052004,310.7211872981742,127.0844138418883,332.09,38.30723305508494,378.4801534884721,16.681019088242948,1.5499983947724105,15.88,1534.3828531313322,339.15323799031864,959.9698576301596,235.25975751085392
2016-12-02 00:00:00,224.21778597475438,67.63929358696193,293.4876051458195,131.41104572472722,322.75,35.13450906813144,375.32806584378335,16.733855397160355,1.6885437058359385,14.78,1483.170704447174,342.2989028412577,898.8963214870013,241.97548011891507
2016-12-03 00:00:00,205.92935946028453,66.27456772758812,258.87566826376843,140.97639945490658,294.48,32.43269368439913,368.4482547869161,15.133384327386317,1.3674531292766332,10.85,1394.7677808345256,320.48037543930747,872.8060809538939,201.48132444132455
2016-12-04 00:00:00,209.6372101657711,70.87510841766745,231.12565154802206,153.07620510578155,307.04,33.749965047463775,388.5840521154627,15.970165278971196,1.5785438197553159,8.01,1419.6469014988954,321.10211521392023,914.8967320131376,183.64805427183734
2016-12-05 00:00:00,223.7956864118941,78.26746439827234,291.2814983396247,169.11118849944324,358.64,39.91086775794626,443.849722153306,16.55594649049938,1.8768162381276488,13.56,1636.8491902891137,366.65248207685164,1011.6889186499521,258.5077895623099
2016-12-06 00:00:00,221.46246155552865,75.29464929519594,302.02524175851715,159.7637436344996,323.22,41.1854118925333,446.016447182104,16.906918854293973,3.83672329929471,7.94,1597.6515974719675,365.4315435149155,979.0981853939707,253.12186856308134
2016-12-07 00:00:00,222.0584700291924,70.28210903179645,302.9696953258656,136.81513103717563,258.12,43.584500317052,422.40247163748745,17.065891416929666,3.904177774891257,6.24,1483.4424465703903,348.47560531482213,904.3477547409868,230.61908651458137
2016-12-08 00:00:00,217.25203864324914,67.69392989401518,267.4781593547553,125.3825974225253,256.52,41.2708663494885,380.94733275156466,17.587845421832053,3.628905332699418,8.49,1386.2516751701296,331.3600665257137,843.2397806872787,211.6518279571373
2016-12-09 00:00:00,210.59968189627747,63.88475202073902,296.2818931610569,114.93369915282726,230.26,36.13723530240357,349.24509285613897,17.633354465610534,3.5952690038979056,5.28,1327.8509778589519,322.1823477008901,798.4247049593255,207.24392519873606
2016-12-10 00:00:00,199.74357495738863,58.96775711293518,272.26349985345007,109.55388654251398,226.33,32.38360282614827,300.56841599452497,16.322983095400033,3.3214511056542397,7.48,1226.9351714880154,285.4235572664701,758.4105557490669,183.10105847247837
2016-12-11 00:00:00,188.77968631194008,57.9640308796987,251.5458122184366,105.75652683881671,258.99,31.643603592514992,289.3167912834287,17.050609614574164,2.629542731307447,7.78,1211.4566034707175,281.74121256780626,750.9712345088271,178.7441563940838
2016-12-12 00:00:00,213.11203383986057,67.31938482736051,318.34998848845436,133.7535887532607,304.46000000000004,32.57178444944322,333.18965493820616,17.333609321490673,3.193905783198774,12.33,1435.613950401275,337.4139223226514,845.1790194310516,253.02100864757188
2016-12-13 00:00:00,211.20820853879528,68.5422926517874,329.1715681903735,135.55140507320314,278.03999999999996,37.46268847517669,352.3998168617338,16.661919108023497,3.259905714847147,8.07,1440.3678046139403,345.34296480221633,844.4310593700477,250.59378044167644
2016-12-14 00:00:00,212.13199849117996,65.95538623996079,334.0116359051183,127.71095864756406,268.09000000000003,39.04905046865344,347.982275982134,17.205527635954322,2.956451483659446,12.19,1427.2832848542243,336.3494421204377,834.1370839872562,256.7967587465305
2016-12-15 00:00:00,210.7223544965066,68.24774750228225,335.15468926679046,136.0983135977164,278.69,38.17450591981411,355.67363165308535,17.860999684399367,3.0437241205498573,10.75,1454.4159662411441,339.49363878569676,863.9696445412659,250.9526829141818
2016-12-16 00:00:00,201.4869640609704,65.61865931595862,327.29924285668585,141.98103477811068,280.71,39.1845048738271,380.4803332352042,18.386980957858263,3.207723950706422,13.9,1472.2554440293216,344.40116139483564,882.2158904307886,245.63839220369718
2016-12-17 00:00:00,196.1071878142558,63.02511654736846,291.67754338401335,122.4325095686391,265.56,35.6354176402837,359.4319004881755,16.89880068088323,3.201087593942881,13.73,1367.6995637175621,306.4894603939753,856.0599315496036,205.15017177398317
2016-12-18 00:00:00,203.14307143676206,60.007937853872775,287.44653867486716,129.56495672750475,269.83,35.23450896456838,343.40246254331623,16.635100953979048,2.59763367344439,9.77,1357.6322108283143,307.2542635438874,851.0254902111158,199.3524570733115
2016-12-19 00:00:00,224.71934909168334,66.7542945034951,345.9516599032864,146.04212148141116,305.22,39.60541352882981,376.82297338651864,16.811228044303505,3.1425422000288963,14.62,1539.689582139557,341.02456024995746,943.9989889906564,254.66603289894314
2016-12-20 00:00:00,224.8929670936972,73.54156020165979,325.19324503772407,166.50073665745555,299.67,40.64177609190345,398.52131455139073,16.812646224652973,3.4963600154221055,11.12,1560.390605873906,346.7816702741243,975.7566148515693,237.8523207482122
2016-12-21 00:00:00,217.2427295619808,70.15056371348352,294.00563188206183,152.83875080624222,284.59999999999997,49.10722187027336,394.2653189590349,16.37135577257648,3.1901785143315795,10.9,1492.6717510799847,336.7339012113556,937.7626279706725,218.17522189795676
2016-12-22 00:00:00,204.14988857588844,67.0301123996675,295.2232942573756,141.332035450235,283.98,47.77176870785654,377.84042687826604,15.873856287802754,3.0028150720074773,10.02,1446.2241976290993,322.4014547321327,908.3223991835548,215.50034371341167
2016-12-23 00:00:00,188.40187761230172,61.116118524387474,276.3797046814866,134.60176969303936,253.92,41.11086651518941,343.75900762861215,14.749975633547454,2.823269803404808,6.77,1323.6325900919687,286.52980566828023,860.6710421513849,176.431742272304
2016-12-24 00:00:00,154.89933049042224,47.70413241426647,240.42087828522625,110.09552234521506,227.45,30.68087731681764,285.5227043036148,12.859113955420256,2.4384520201161504,5.04,1117.1110111310988,228.52124496896488,762.6505162222519,125.93924993988202
