Date,France_Industrial,Belgium_Industrial,Italy_Industrial,GB_Industrial,Netherlands_IndPower,Netherlands_Zebra,Germany_Total,Germany_GtP,Germany_Industrial,Total_Industrial_Demand
2018-10-30,41.083912,10.927443,39.56685,11.17,44.160227,3.258269,159.722107,20.321847,139.40026,289.566962
2018-10-31,41.766248,10.470989,39.161905,10.55,46.424406,3.189542,156.752292,24.418892,132.3334,283.896491
2018-11-01,41.67812,10.090353,32.24693,10.84,45.636953,2.672815,147.02212,23.902095,123.120025,266.285197
2018-11-02,43.334882,10.39708,35.399445,10.71,54.623671,2.831179,154.777567,29.739572,125.037995,282.334252
2018-11-03,42.534256,10.123444,33.515593,9.52,51.270947,2.583179,138.792311,26.581585,112.210726,261.758145
2018-11-04,42.381456,10.046262,31.798049,9.94,46.156952,3.038451,134.851951,22.674581,112.17737,255.538541
2018-11-05,42.70261,10.993352,40.285704,10.46,52.760764,2.435179,163.751921,39.044339,124.707583,284.345192
2018-11-06,42.73971,11.326806,40.988376,9.71,50.780311,4.032723,161.898651,39.993092,121.905558,281.483485
2018-11-07,43.535173,11.442715,41.264048,8.9,52.471127,2.417179,162.679832,35.947436,126.732395,286.762639
2018-11-08,45.125753,11.469624,41.66343,8.54,53.845581,2.167725,167.051827,42.424849,124.626978,287.439091
2018-11-09,43.213973,11.490534,41.287885,7.62,51.86831,3.10636,158.937926,40.669873,118.268053,276.855115
2018-11-10,40.319531,11.011898,36.497253,8.37,44.665226,2.996361,127.607141,20.141986,107.465154,251.325423
2018-11-11,38.690605,11.09517,34.155092,8.65,42.791138,3.281178,126.552323,18.116976,108.435347,247.098531
2018-11-12,40.962412,11.76617,41.524712,8.72,49.938494,2.905542,151.66257,28.139247,123.523323,279.340653
2018-11-13,42.387038,11.965351,41.969766,8.14,52.776945,3.148997,156.166475,27.343206,128.823269,289.211366
2018-11-14,42.506238,11.457806,42.108284,8.56,55.253943,2.731452,175.748,37.847367,137.900632,300.518355
2018-11-15,42.81991,11.789079,42.415256,8.9,56.32076,3.08336,181.428721,40.767803,140.660919,305.989284
2018-11-16,43.710018,11.661442,42.488347,8.83,53.306945,2.618088,169.541279,29.244106,140.297173,302.912013
2018-11-17,42.708356,10.659534,37.651988,7.5,46.690952,2.360634,153.684386,18.039893,135.644493,283.215957
2018-11-18,43.4745,11.030079,35.837899,7.28,45.469862,2.497088,157.436564,19.895223,137.541341,283.130771
2018-11-19,46.998051,12.203806,44.793181,9.33,54.840307,2.281452,182.977174,27.243822,155.733353,326.180149
2018-11-20,48.164705,12.435169,45.516571,9.58,58.336849,2.280816,189.764531,26.64073,163.1238,339.43791
2018-11-21,48.415859,13.106259,44.957872,10.22,60.089847,3.216633,203.660153,39.427815,164.232337,344.238807
2018-11-22,46.900124,13.023714,44.099573,10.04,61.599573,2.949361,210.753054,53.508832,157.244223,335.856566
2018-11-23,45.899989,12.744078,43.994309,9.58,61.091391,2.651452,200.114247,54.63987,145.474377,321.435596
2018-11-24,43.483928,12.526623,38.022497,8.14,55.656579,2.637179,165.142647,39.587315,125.555333,286.022138
2018-11-25,43.418473,12.548896,36.06449,7.43,54.422125,2.661725,159.068653,29.834108,129.234545,285.780255
2018-11-26,46.319943,12.731532,43.962154,9.45,58.606848,3.830632,201.5357,47.954478,153.581222,328.482333
2018-11-27,45.901543,13.063805,44.966181,8.53,58.024667,3.658269,206.942695,53.334304,153.608391,327.752856
2018-11-28,44.452736,13.365986,45.434553,8.1,53.754217,3.470178,190.774712,36.09627,154.678442,323.256112
2018-11-29,43.350101,13.120168,45.692625,8.67,54.277853,2.688088,183.655173,29.306161,154.349013,322.147848
2018-11-30,44.095073,12.694623,44.688408,8.64,54.625762,2.945906,182.397902,38.584263,143.813639,311.50341
2018-12-01,42.18102,12.624078,38.551824,9.32,45.345135,3.469451,147.755847,27.509492,120.246355,271.737862
2018-12-02,40.410231,12.212533,36.037754,9.36,43.376319,2.721088,140.073855,21.299204,118.774651,262.892575
2018-12-03,42.635183,13.249077,44.005036,10.33,53.131581,2.830452,159.817471,27.58609,132.231381,298.41271
2018-12-04,44.151445,13.54535,44.028318,11.49,59.478029,4.798177,183.706992,34.619084,149.087907,326.579226
2018-12-05,44.260163,13.346623,44.394645,10.88,54.450216,3.142997,189.985076,41.185215,148.79986,319.274504
2018-12-06,43.9924,13.175441,44.322,10.31,50.061221,2.497997,173.437639,34.541516,138.896122,303.255181
2018-12-07,43.898709,13.35335,42.913901,10.13,50.281221,2.85927,156.286747,25.479634,130.807113,294.243563
2018-12-08,41.878557,12.977259,35.123573,10.28,43.08441,2.349179,139.088583,11.23621,127.852373,273.545351
2018-12-09,42.407383,12.660169,35.635072,10.88,45.62868,2.703179,142.96967,11.92802,131.041651,280.956134
2018-12-10,45.979416,12.872532,43.909645,11.7,56.680305,3.97436,181.55063,26.123449,155.427181,330.54344
2018-12-11,47.273842,13.057714,45.126699,11.66,60.45121,4.318268,200.851428,40.883185,159.968243,341.855976
2018-12-12,50.086048,13.512713,45.884934,11.11,60.86521,4.562359,207.481058,50.622333,156.858725,342.87999
2018-12-13,49.570612,13.510531,46.094689,11.47,62.414572,3.573724,210.485146,48.488243,161.996903,348.63103
2018-12-14,49.874312,12.381351,44.708154,11.86,63.473571,4.112359,208.748057,50.404657,158.343399,344.753146
2018-12-15,47.481124,13.076805,38.743605,10.74,58.610212,3.064179,180.572631,36.884555,143.688077,315.404001
2018-12-16,44.372172,13.121168,36.172672,10.81,58.848939,4.629632,179.736723,30.963207,148.773516,316.728098
2018-12-17,46.236079,13.822077,43.274246,10.45,59.485484,3.95245,200.960792,46.230044,154.730747,331.951084
2018-12-18,46.147589,13.242804,43.477737,10.65,58.917212,3.91745,194.130617,43.180652,150.949965,327.302757
2018-12-19,45.259044,13.577259,42.426856,11.05,53.016036,2.382816,189.249986,38.974527,150.275458,317.987469
2018-12-20,44.178345,13.597804,41.075867,10.7,56.284396,2.725724,172.428094,35.577534,136.85056,305.412697
2018-12-21,41.321357,13.223441,37.630697,10.52,50.758766,2.428634,150.707935,23.908882,126.799053,282.681948
2018-12-22,39.324423,12.663078,30.978532,10.81,45.331135,2.436816,136.087223,19.609191,116.478032,258.022015
2018-12-23,38.272879,12.46826,26.976245,11.07,44.088773,2.488725,132.244954,18.175637,114.069317,249.434197
2018-12-24,37.097562,11.624715,24.016193,10.84,48.096587,2.21927,137.68113,18.969255,118.711875,252.606202
2018-12-25,38.560142,11.725897,21.50376,10.56,44.167954,2.763815,137.238676,16.275706,120.96297,250.244538
2018-12-26,41.178857,11.88917,23.582557,10.24,48.036678,2.934179,144.59385,20.279185,124.314666,262.176106
2018-12-27,42.28972,11.163534,27.673517,9.03,55.556033,3.131997,160.968924,31.336503,129.632421,278.477222
2018-12-28,41.878211,11.336352,27.402499,8.4,55.228125,2.812997,160.540197,33.128809,127.411389,274.469572
2018-12-29,40.081604,11.652533,25.296119,8.67,46.121134,2.413088,145.392759,24.809641,120.583118,254.817597
2018-12-30,39.158705,12.048351,23.702348,8.35,49.646221,2.398634,138.410584,20.08381,118.326774,253.631033
2018-12-31,38.072106,11.637715,23.598476,7.65,47.969041,2.280543,133.765498,19.697425,114.068073,245.275954
2019-01-01,38.030624,11.581624,22.731622,9.12,45.481953,2.201907,136.433222,13.857039,122.576184,251.723914
2019-01-02,44.1988,12.623896,30.171651,9.61,55.751851,2.831452,176.85409,21.930413,154.923676,310.111325
2019-01-03,46.146634,13.403532,33.195502,12.29,57.647577,4.266541,192.502346,39.983396,152.51895,319.468735
2019-01-04,46.611606,13.634804,34.173883,11.92,56.180033,4.375905,179.387814,33.920002,145.467812,312.364042
2019-01-05,44.713217,12.912168,31.809222,11.35,53.358945,2.841179,157.816473,26.554436,131.262037,288.246768
2019-01-06,44.54229,13.019077,31.108277,11.74,54.641125,2.746634,160.586834,31.509577,129.077257,286.87466
2019-01-07,46.933642,13.694804,40.728476,11.32,54.674216,3.578087,184.769627,38.636137,146.13349,317.062715
2019-01-08,47.507642,13.696713,42.642465,11.64,49.25704,2.657634,181.317539,25.498541,155.818998,323.220491
2019-01-09,48.235496,13.413622,42.705419,12.84,56.999214,3.457633,196.889796,31.643866,165.24593,342.897314
2019-01-10,48.158023,14.078895,43.153173,12.69,59.457211,4.030359,213.654779,49.673094,163.981685,345.549346
2019-01-11,46.590579,13.696077,43.360173,11.52,53.637217,2.561725,196.119251,43.511771,152.607481,323.973252
2019-01-12,43.200092,12.450896,37.476716,11.12,46.657043,2.772452,159.285562,25.820933,133.464629,287.141827
2019-01-13,42.089866,12.629714,35.598181,10.13,44.572408,2.892452,151.438843,16.151597,135.287246,283.199867
2019-01-14,45.579889,13.276077,43.504555,11.72,56.658487,2.653452,193.587618,29.244591,164.343027,337.735486
2019-01-15,46.486488,13.297623,44.1684,9.97,52.351946,3.212724,190.152894,33.010033,157.142861,326.630041
2019-01-16,45.672171,13.903713,44.044009,9.68,54.076399,4.026269,188.652714,35.674009,152.978705,324.381265
2019-01-17,46.153879,14.202894,43.482628,9.96,56.404305,2.537906,192.44871,32.673582,159.775128,332.516741
2019-01-18,46.42847,14.206894,42.725138,9.99,59.331666,3.981632,210.00051,45.494118,164.506392,341.170192
2019-01-19,44.100945,13.847895,37.936824,10.17,59.175484,4.090632,186.355352,36.538407,149.816945,319.138726
2019-01-20,43.821746,13.92344,36.434862,12.31,56.693396,4.119359,191.42362,37.548731,153.874889,321.177692
2019-01-21,47.185042,14.87453,45.387198,12.55,59.876847,5.006086,232.823032,52.975067,179.847965,364.727668
2019-01-22,46.889751,15.055803,46.330552,13.29,60.753573,4.173632,230.693125,51.023747,179.669378,366.162689
2019-01-23,46.576579,14.398076,46.694652,13.28,63.526116,4.571086,238.316662,57.400322,180.916341,369.96285
2019-01-24,46.887461,13.913531,45.91468,13.21,63.534571,6.34863,239.829752,60.279549,179.550203,369.359074
2019-01-25,45.41188,13.637168,45.049726,11.48,55.535852,5.269358,219.627591,54.710651,164.91694,341.300923
2019-01-26,41.102867,12.951532,39.079132,11.73,46.074407,4.800086,169.43137,30.03627,139.3951,295.133124
2019-01-27,41.801966,13.129895,37.396852,11.73,43.764227,4.416086,165.396011,22.595074,142.800936,295.039964
2019-01-28,44.911463,14.134167,45.354289,12.83,56.067215,3.580996,201.618246,37.917179,163.701067,340.579197
2019-01-29,45.105344,14.000804,46.074734,12.84,59.805484,4.648177,214.160051,48.331168,165.828883,348.303426
2019-01-30,44.636808,14.274985,46.076598,12.95,61.058482,4.495723,214.729959,46.404572,168.325387,351.817983
2019-01-31,44.989962,14.490803,46.197679,12.49,60.279483,5.573449,212.535234,49.066609,163.468625,347.490002
2019-02-01,43.216973,14.352894,44.519963,12.24,59.113302,6.417539,205.093788,47.505553,157.588234,337.448906
2019-02-02,42.138684,14.079985,38.421806,11.93,54.695307,5.205267,175.922636,36.347881,139.574755,306.045804
2019-02-03,43.017374,14.020622,36.471435,11.59,50.532311,4.81254,178.891178,34.188097,144.703081,305.147364
2019-02-04,45.750662,14.719985,44.948608,12.44,55.071761,4.87554,199.644702,37.220036,162.424666,340.231222
2019-02-05,44.580145,14.447894,45.553607,11.44,60.242119,5.503994,211.576599,48.042712,163.533887,345.301647
2019-02-06,44.222791,14.616803,45.077244,10.93,59.808029,6.471721,203.330517,46.584918,156.745599,337.872186
2019-02-07,43.344437,13.755258,45.227844,10.92,51.246947,5.065631,192.773164,31.965289,160.807875,330.367993
2019-02-08,41.421666,13.271168,44.504027,10.49,50.98522,5.311813,172.968094,27.28309,145.685003,311.668897
2019-02-09,38.49386,13.057259,38.133279,11.04,44.514681,5.023904,145.412031,14.639991,130.77204,281.035024
2019-02-10,40.109431,13.360259,35.963354,12.11,44.994317,5.321722,150.62848,16.444416,134.184064,286.043146
2019-02-11,44.242127,13.989622,44.381654,12.15,60.30321,4.962904,189.227622,24.741284,164.486338,344.515855
2019-02-12,44.505754,13.292895,45.236662,11.45,58.647667,5.25054,197.007523,38.731158,158.276365,336.659883
2019-02-13,44.391799,10.886898,44.407772,11.14,59.148211,5.372085,192.268255,39.964974,152.303282,327.650048
2019-02-14,43.069064,12.820078,43.966,11.39,59.664847,5.424449,187.34217,39.491324,147.850845,324.185284
2019-02-15,42.336383,12.857441,43.078601,10.73,58.668394,5.256722,171.873731,36.126812,135.746919,308.67446
2019-02-16,38.976314,12.76535,37.774052,10.94,48.39595,5.203813,145.694485,22.497629,123.196856,277.252335
2019-02-17,38.324488,13.019259,35.698063,10.68,42.623683,4.925359,145.848122,22.054037,123.794084,269.064936
2019-02-18,41.217394,13.350986,44.077063,11.15,54.587034,5.543267,171.419186,30.913273,140.505913,310.431658
2019-02-19,42.698619,13.537259,44.778754,10.89,50.309402,4.99254,171.946276,31.125615,140.820661,308.027236
2019-02-20,41.548875,14.400076,44.778308,10.62,54.155217,5.244813,173.105093,35.846598,137.258496,308.005784
2019-02-21,41.737166,14.077713,44.658126,10.88,55.400034,6.116994,167.90219,34.692289,133.209901,306.079933
2019-02-22,40.161549,14.095167,43.608418,10.79,56.620487,5.63754,169.56737,35.548931,134.018439,304.931601
2019-02-23,38.22496,13.458441,39.367805,10.74,42.54241,4.978268,152.734478,22.666825,130.067654,279.379537
2019-02-24,38.779105,13.477986,37.540034,10.74,45.353135,5.098267,150.211026,22.849594,127.361432,278.34996
2019-02-25,40.416404,13.882804,45.525907,10.47,59.933211,5.085449,170.584551,33.992238,136.592313,311.906088
2019-02-26,40.557094,13.862713,44.896808,10.13,60.351756,5.459085,168.99437,35.905743,133.088627,308.346083
2019-02-27,40.339713,13.537531,44.29979,9.74,56.151578,5.251176,161.379287,33.327092,128.052195,297.371985
2019-02-28,39.825231,13.810986,44.391099,10.1,50.272766,5.709449,158.991381,23.234525,135.756855,299.866387
2019-03-01,40.643531,13.93544,42.854356,10.16,58.045576,6.343266,164.614102,31.685074,132.929028,304.911197
2019-03-02,38.181042,13.054986,37.199271,8.21,46.453588,4.507268,139.157947,24.073714,115.084233,262.690388
2019-03-03,37.59757,12.649078,35.721827,8.68,43.529228,4.102723,128.246231,13.697055,114.549176,256.829601
2019-03-04,40.281031,13.485622,43.824155,10.06,52.899491,3.588905,155.924111,21.576509,134.347602,298.486806
2019-03-05,39.875031,13.216532,43.719827,10.4,56.515941,5.256449,166.449646,25.990613,140.459032,309.442814
2019-03-06,39.235959,13.315168,43.640664,10.35,53.910126,4.796904,155.082567,23.876401,131.206166,296.454987
2019-03-07,40.633676,13.434532,43.507128,10.11,51.990583,4.429995,152.446115,22.186873,130.259242,294.365156
2019-03-08,39.040623,13.747258,43.018728,9.56,53.537217,4.252814,155.062839,22.917466,132.145373,295.302014
2019-03-09,35.961772,12.972714,37.392679,9.4,42.784228,3.377269,131.494046,17.518248,113.975797,255.86446
2019-03-10,36.50248,13.03735,35.4587,8.99,41.607411,3.506724,140.985581,18.926592,122.058989,261.161654
2019-03-11,41.19373,13.150168,44.032309,9.77,48.341677,4.325814,178.311179,22.279954,156.031225,316.844923
2019-03-12,40.65054,12.819532,45.33218,10.19,51.346765,4.438268,165.752737,21.748613,144.004124,308.781409
2019-03-13,40.755758,12.788169,44.915272,9.72,52.714854,4.025632,166.772282,19.368245,147.404037,312.323721
2019-03-14,40.824112,13.09435,44.553099,10.02,50.420493,5.053267,169.049279,19.465205,149.584074,313.549397
2019-03-15,38.491197,12.994987,42.813765,10.56,45.381498,4.211723,155.128476,20.266095,134.862381,289.31555
2019-03-16,36.092826,12.296533,36.912816,10.16,38.707051,3.247542,133.047044,15.596501,117.450543,254.867311
2019-03-17,37.680652,13.03135,35.226509,9.43,43.132137,3.387815,134.878678,12.402154,122.476525,264.364987
2019-03-18,40.459158,13.966986,44.128172,12.22,54.675489,6.034176,170.170187,22.619799,147.550388,319.034369
2019-03-19,40.367758,14.055076,44.717054,11.59,60.742119,6.715629,178.130088,36.922854,141.207234,319.394871
2019-03-20,39.716604,13.782895,44.942626,11.21,61.049391,5.965267,168.071826,34.861484,133.210342,309.877125
2019-03-21,39.216632,13.824531,43.714409,10.83,59.727938,6.078994,160.385834,33.850191,126.535643,299.928147
2019-03-22,39.022369,12.925168,42.359556,10.42,57.443395,6.017812,151.01248,33.815286,117.197194,285.385495
2019-03-23,37.193443,11.936169,36.159426,11.19,46.605861,4.821904,127.502777,22.561623,104.941154,252.847958
2019-03-24,37.591134,11.77317,33.596083,9.91,41.769684,4.39645,129.417139,19.362913,110.054226,249.090747
2019-03-25,41.145712,11.704715,41.836693,10.87,49.45004,4.603086,161.34856,20.721322,140.627238,300.237484
2019-03-26,41.215057,11.581988,43.161992,11.35,56.458032,6.13463,166.696736,24.572089,142.124648,312.026347
2019-03-27,40.332876,11.228534,43.7337,11.92,61.066846,5.869721,164.635284,32.800599,131.834685,305.986362
2019-03-28,40.140486,12.050988,42.967728,11.88,61.026664,6.261175,160.425016,36.184503,124.240512,298.567553
2019-03-29,38.001061,12.68835,41.890593,11.27,56.017215,5.605721,147.949847,32.407911,115.541936,281.014876
2019-03-30,35.018736,11.677352,36.387199,11.29,43.682409,3.593633,115.208517,18.204725,97.003792,238.65312
2019-03-31,34.139101,11.990715,34.608355,11.64,39.085232,3.950087,126.894505,14.377714,112.516791,247.930281
2019-04-01,33.64282,11.769897,41.138248,11.72,48.732131,6.169812,150.994207,25.16306,125.831147,279.004055
2019-04-02,34.467155,11.709352,41.498966,12.11,50.191948,5.494176,145.135304,22.757482,122.377822,277.849419
2019-04-03,36.812616,11.77217,42.157929,11.86,54.645489,5.887176,157.927746,34.551697,123.376049,286.511428
2019-04-04,37.163543,11.768261,42.749828,11.62,41.829866,6.229994,165.078738,40.655329,124.423409,275.784901
2019-04-05,36.084744,11.830533,41.945975,11.56,53.945399,5.749358,157.26011,38.620139,118.639971,279.75598
2019-04-06,33.724765,11.246625,36.216481,11.77,40.863049,3.226178,119.644785,20.500738,99.144047,236.191145
2019-04-07,33.367293,10.95417,34.984255,11.52,37.286598,3.224269,117.223151,17.819794,99.403357,230.739942
2019-04-08,35.024764,11.895624,42.608401,11.21,48.179586,3.933632,142.297398,28.722462,113.574937,266.426944
2019-04-09,35.375154,11.758624,42.396029,11.18,45.312771,4.166268,150.876571,31.67053,119.206041,269.394888
2019-04-10,35.90869,11.580897,42.171665,10.92,48.369223,4.254541,157.418201,33.637364,123.780837,276.985853
2019-04-11,35.891645,12.625078,42.36632,12.73,46.112043,4.302632,165.302556,34.216215,131.086341,285.114058
2019-04-12,36.488626,13.181986,41.75772,11.25,54.475125,4.354995,169.584461,36.863223,132.721237,294.229691
2019-04-13,34.988636,12.89935,36.611726,10.22,42.643501,4.035814,147.747029,26.895735,120.851294,262.250321
