Date,France_GtP,Belgium_GtP,Italy_GtP,GB_GtP,Germany_GtP,Netherlands_GtP,Total_Gas_to_Power_Demand
2025-01-25,0.15,3.78,46.87,29.44,30.17,10.74,110.4
2025-01-26,0.17,3.79,34.57,21.22,29.22,7.94,88.97
2025-01-27,1.17,3.69,65.21,28.49,30.06,5.75,128.61
2025-01-28,0.15,3.72,57.57,38.1,38.99,7.09,138.53
2025-01-29,2.43,4.74,70.94,42.97,37.16,11.26,158.24
2025-01-30,4.29,9.14,71.33,62.11,56.67,29.78,203.54
2025-01-31,11.74,11.23,73.68,79.51,54.72,33.27,230.89
2025-02-01,6.95,7.88,45.65,48.94,44.89,28.4,154.31
2025-02-02,11.3,8.87,45.68,50.71,42.9,26.11,159.46
2025-02-03,19.31,15.13,82.29,57.65,69.41,36.21,243.79
2025-02-04,18.02,14.44,75.1,41.84,67.48,28.75,216.88
2025-02-05,19.51,16.85,78.44,75.38,71.81,31.03,262.0
2025-02-06,15.23,12.34,86.13,66.03,71.28,36.0,251.02
2025-02-07,7.33,5.97,75.86,31.98,45.05,8.75,166.19
2025-02-08,6.61,4.93,50.89,60.64,41.29,18.73,164.36
2025-02-09,5.41,5.32,51.35,34.49,47.62,14.04,144.19
2025-02-10,7.97,12.17,82.19,48.11,52.99,9.35,203.43
2025-02-11,16.4,15.74,89.06,61.79,62.3,21.48,245.29
2025-02-12,18.5,17.37,97.05,77.79,69.75,31.07,280.47
2025-02-13,18.63,17.21,96.2,83.35,77.91,35.69,293.3
2025-02-14,15.5,16.29,90.93,80.25,82.27,35.17,285.24
2025-02-15,7.57,11.81,47.75,64.92,60.95,34.49,193.01
2025-02-16,7.05,9.92,48.39,43.02,46.65,23.96,155.02
2025-02-17,14.4,15.77,92.55,70.99,70.83,32.15,264.54
2025-02-18,9.68,9.64,95.45,45.84,60.49,26.28,221.09
2025-02-19,7.11,5.77,96.3,43.65,48.77,13.69,201.6
2025-02-20,0.11,4.64,91.89,20.75,48.54,6.7,165.94
2025-02-21,0.07,4.29,78.03,17.39,37.08,5.42,136.86
2025-02-22,0.55,3.42,58.68,21.08,25.48,7.39,109.2
2025-02-23,0.07,3.04,50.02,19.67,25.19,4.55,97.98
2025-02-24,1.62,4.94,89.78,25.14,30.26,5.26,151.75
2025-02-25,2.83,14.42,91.25,51.84,56.22,23.85,216.56
2025-02-26,4.47,11.72,81.94,62.17,67.0,24.2,227.29
2025-02-27,12.75,14.08,85.99,68.56,63.58,24.65,244.96
2025-02-28,9.71,13.75,79.24,66.91,67.89,26.6,237.5
2025-03-01,2.05,7.0,54.34,42.67,41.47,25.13,147.52
2025-03-02,4.58,5.0,36.04,29.33,31.07,12.01,106.02
2025-03-03,10.66,9.69,72.43,53.87,41.42,18.46,188.07
2025-03-04,6.78,6.64,78.24,38.7,41.0,18.47,171.37
2025-03-05,4.65,4.85,76.64,31.38,40.18,11.38,157.7
2025-03-06,1.47,4.26,64.6,27.68,36.29,13.72,134.31
2025-03-07,1.23,5.19,75.74,51.66,39.76,15.9,173.58
2025-03-08,0.03,3.47,48.26,25.46,29.95,12.81,107.16
2025-03-09,0.72,4.18,43.76,44.55,24.46,12.32,117.67
2025-03-10,6.58,9.57,70.78,45.81,48.08,22.05,180.82
2025-03-11,9.38,11.98,81.93,60.41,57.45,26.65,221.14
2025-03-12,16.11,13.7,88.89,64.0,58.54,29.1,241.24
2025-03-13,20.39,14.47,68.48,73.52,57.94,30.95,234.8
2025-03-14,12.38,11.33,63.5,72.05,54.04,29.5,213.3
2025-03-15,1.52,3.38,41.16,45.22,26.88,11.39,118.15
2025-03-16,3.2,4.29,35.18,42.39,26.4,9.42,111.47
2025-03-17,5.66,8.79,61.36,55.02,33.89,15.11,164.73
2025-03-18,3.8,6.38,65.3,45.44,36.88,14.87,157.8
2025-03-19,1.19,8.81,72.55,68.71,44.86,19.85,196.12
2025-03-20,0.2,6.72,74.74,44.25,47.04,19.83,172.95
2025-03-21,0.04,3.9,68.66,17.32,27.66,8.1,117.58
2025-03-22,0.07,3.37,44.77,28.25,21.37,5.96,97.83
2025-03-23,0.51,6.06,37.22,46.55,24.37,11.81,114.7
2025-03-24,5.47,15.27,77.08,59.08,49.01,26.96,205.9
2025-03-25,4.42,12.72,70.54,55.35,35.9,23.04,178.92
2025-03-26,5.44,14.13,71.19,50.97,41.55,22.15,183.29
2025-03-27,4.44,7.43,62.0,26.45,31.58,17.01,131.9
2025-03-28,0.66,4.77,52.0,25.36,29.56,11.55,112.36
2025-03-29,0.27,3.39,39.46,18.43,20.63,8.62,82.18
2025-03-30,0.17,3.56,28.7,23.98,13.5,3.81,69.92
2025-03-31,2.08,6.07,59.85,51.67,28.55,13.38,148.22
2025-04-01,1.27,4.68,57.61,21.12,29.12,13.27,113.79
2025-04-02,0.54,3.36,52.52,15.04,19.44,5.38,90.9
2025-04-03,1.31,5.34,60.48,20.06,23.41,10.6,110.6
2025-04-04,0.12,4.65,58.52,19.08,25.75,15.58,108.12
2025-04-05,0.03,3.15,33.55,14.07,15.08,5.57,65.88
2025-04-06,0.39,4.59,33.54,25.82,16.15,7.13,80.49
2025-04-07,3.38,10.77,49.56,54.93,32.48,14.95,151.11
2025-04-08,3.51,10.97,63.71,58.0,38.6,18.15,174.79
2025-04-09,0.62,6.69,67.27,45.6,33.65,15.49,153.82
2025-04-10,0.18,5.92,60.6,37.91,32.3,15.42,136.91
2025-04-11,0.67,6.98,50.18,35.14,29.63,14.78,122.61
2025-04-12,0.28,3.41,34.29,16.8,23.41,13.97,78.19
2025-04-13,0.17,3.58,42.7,15.95,16.77,7.08,79.17
2025-04-14,0.26,4.7,68.84,26.47,28.1,15.22,128.37
2025-04-15,0.23,4.84,51.22,40.04,24.72,10.32,121.05
2025-04-16,2.14,8.53,54.24,21.01,25.43,17.02,111.35
2025-04-17,2.82,11.02,48.59,39.35,29.13,20.01,130.91
2025-04-18,0.82,6.59,31.03,14.52,19.79,16.52,72.75
2025-04-19,0.03,3.98,23.28,17.86,17.63,10.96,62.78
2025-04-20,0.09,7.39,19.84,28.77,16.0,15.65,72.09
2025-04-21,2.74,8.25,22.78,45.45,19.36,19.94,98.58
2025-04-22,2.34,11.8,45.74,48.14,29.72,20.44,137.74
2025-04-23,1.69,12.67,47.04,58.24,36.74,21.77,156.37
2025-04-24,4.15,11.06,47.37,49.05,27.81,17.84,139.44
2025-04-25,4.52,7.54,33.97,42.36,25.45,18.21,113.84
2025-04-26,0.03,3.24,25.93,24.89,17.04,11.42,71.14
2025-04-27,0.46,4.29,31.67,19.43,14.67,10.68,70.51
2025-04-28,3.5,7.83,48.21,43.82,26.38,17.46,129.74
2025-04-29,2.9,5.98,44.57,47.86,26.0,17.55,127.32
2025-04-30,0.39,6.63,29.96,45.27,26.15,17.54,108.4
2025-05-01,0.01,5.18,25.28,39.92,17.54,14.21,87.93
2025-05-02,0.01,4.46,31.63,30.37,15.18,12.82,81.64
2025-05-03,0.01,3.21,17.96,13.9,14.29,9.66,49.38
2025-05-04,0.02,3.09,23.93,14.66,13.25,5.99,54.95
2025-05-05,1.13,3.24,43.52,25.66,20.86,11.82,94.42
2025-05-06,1.53,4.19,48.06,42.09,23.5,15.2,119.38
2025-05-07,0.3,6.15,45.78,45.97,28.41,20.35,126.61
2025-05-08,1.18,6.69,49.21,48.69,30.01,17.75,135.78
2025-05-09,0.83,4.42,44.81,31.29,28.21,15.73,109.56
2025-05-10,0.02,3.58,30.98,16.76,17.33,11.76,68.67
2025-05-11,0.3,3.18,33.66,15.82,13.58,8.33,66.55
2025-05-12,1.05,5.49,46.79,27.52,21.04,12.12,101.88
2025-05-13,0.02,7.15,48.63,28.74,25.74,14.58,110.28
2025-05-14,0.02,4.63,37.17,16.91,22.04,16.25,80.77
2025-05-15,0.05,3.66,31.45,27.23,21.04,11.55,83.43
2025-05-16,0.03,2.86,31.01,18.91,21.36,13.09,74.17
2025-05-17,0.11,2.62,23.68,19.66,16.98,9.15,63.06
2025-05-18,0.08,3.56,25.26,25.42,17.95,10.75,72.28
2025-05-19,0.05,3.41,48.64,37.91,27.03,14.45,117.04
2025-05-20,0.18,3.77,54.92,38.44,31.02,14.98,128.34
2025-05-21,0.06,3.22,40.67,25.34,25.06,13.4,94.36
2025-05-22,0.23,3.14,32.58,26.96,27.22,12.05,90.12
2025-05-23,0.13,3.1,40.56,24.83,20.72,10.68,89.34
2025-05-24,0.01,2.91,22.86,11.45,13.43,5.07,50.66
2025-05-25,0.61,2.85,25.05,13.41,11.32,5.06,53.24
2025-05-26,1.65,2.88,39.31,12.35,19.55,7.63,75.75
2025-05-27,0.05,2.95,42.78,22.35,21.05,5.46,89.18
2025-05-28,0.34,4.38,38.63,22.39,18.73,10.61,84.47
2025-05-29,0.28,2.84,32.23,8.37,15.26,9.14,58.98
2025-05-30,0.31,3.38,24.29,22.8,15.53,8.68,66.31
2025-05-31,0.15,3.23,36.11,14.69,18.15,14.53,72.33
2025-06-01,0.28,2.71,21.75,13.23,13.34,7.78,51.3
2025-06-02,0.56,4.1,25.43,20.39,22.6,14.01,73.08
2025-06-03,0.19,2.91,40.19,17.24,24.98,12.5,85.52
2025-06-04,0.86,3.04,49.76,22.85,17.42,10.03,93.93
2025-06-05,0.34,3.25,48.5,20.85,15.08,9.71,88.02
2025-06-06,0.31,3.16,40.26,22.2,12.68,6.91,78.62
2025-06-07,0.01,3.35,19.83,23.05,12.44,11.48,58.68
2025-06-08,0.22,2.68,19.0,15.74,10.23,5.94,47.87
2025-06-09,0.2,2.91,41.02,24.21,12.19,8.76,80.53
2025-06-10,1.8,5.75,52.54,26.93,15.36,6.58,102.37
2025-06-11,1.75,4.07,58.83,26.56,18.4,12.71,109.61
2025-06-12,1.15,2.82,58.06,23.62,15.1,8.85,100.74
2025-06-13,1.15,4.25,50.86,26.8,17.18,12.62,100.23
2025-06-14,0.35,3.53,39.51,14.61,15.28,8.71,73.28
2025-06-15,0.32,4.24,37.45,18.0,12.91,10.81,72.92
2025-06-16,1.08,6.47,60.6,20.99,16.19,11.78,105.33
2025-06-17,1.52,6.05,54.68,25.84,19.03,14.52,107.11
2025-06-18,2.09,6.48,54.18,34.24,21.02,14.87,118.01
2025-06-19,4.73,7.39,61.94,29.97,13.79,13.11,117.82
2025-06-20,3.0,6.71,53.12,26.75,14.46,14.86,104.04
2025-06-21,1.99,4.55,33.72,17.54,14.24,13.78,72.04
2025-06-22,0.6,2.61,34.85,13.33,10.92,6.7,62.3
2025-06-23,0.76,2.67,62.81,14.08,15.69,5.35,96.01
2025-06-24,1.88,2.71,68.92,15.14,16.62,6.34,105.27
2025-06-25,7.35,8.7,77.18,41.87,20.72,12.85,155.82
2025-06-26,6.41,4.25,80.28,19.14,18.85,16.75,128.92
2025-06-27,5.41,4.76,66.1,17.44,16.99,14.76,110.69
2025-06-28,3.04,3.13,34.15,17.94,12.59,9.62,70.85
2025-06-29,5.2,3.95,39.32,26.71,12.73,12.39,87.9
2025-06-30,11.9,9.61,87.71,38.26,24.68,20.29,172.17
2025-07-01,13.92,11.48,103.56,50.72,32.39,18.65,212.07
2025-07-02,11.53,9.93,96.55,35.26,30.65,17.07,183.92
2025-07-03,8.6,7.86,93.41,24.24,21.38,14.54,155.48
2025-07-04,5.27,4.84,90.51,15.6,22.83,15.4,139.04
2025-07-05,1.06,3.1,62.63,14.21,12.0,7.55,92.99
2025-07-06,0.64,5.96,43.96,26.0,12.32,15.39,88.88
2025-07-07,0.82,5.19,60.75,16.24,19.57,17.29,102.57
2025-07-08,2.96,6.21,50.59,25.64,16.79,15.99,102.19
2025-07-09,4.07,8.98,51.8,40.49,20.35,18.39,125.69
2025-07-10,2.73,9.99,48.1,42.08,22.38,19.25,125.28
2025-07-11,1.03,7.89,53.16,39.6,19.38,17.99,121.06
2025-07-12,1.26,4.22,34.12,22.89,14.45,15.85,76.94
2025-07-13,1.4,5.11,31.2,24.72,14.72,19.23,77.14
2025-07-14,1.65,3.61,64.59,18.32,19.94,21.84,108.11
2025-07-15,2.79,2.91,67.04,15.12,17.31,18.39,105.17
2025-07-16,6.6,6.08,73.14,39.27,18.95,16.22,144.04
2025-07-17,8.87,7.62,77.08,40.59,21.42,21.07,155.57
2025-07-18,5.33,7.35,68.76,36.86,25.43,24.94,143.74
2025-07-19,0.6,3.17,53.62,29.11,14.78,19.33,101.29
2025-07-20,0.58,3.79,44.47,24.29,12.8,19.64,85.94
2025-07-21,1.22,2.91,73.13,38.02,20.86,22.19,136.14
2025-07-22,3.54,3.81,76.71,34.96,13.61,18.76,132.62
2025-07-23,5.89,5.04,78.65,33.9,16.14,14.35,139.62
2025-07-24,5.65,6.4,74.69,37.19,30.62,26.45,154.55
2025-07-25,2.49,5.58,72.13,31.69,26.02,28.01,137.91
2025-07-26,0.21,3.73,36.13,24.44,19.1,19.81,83.61
2025-07-27,0.21,3.11,30.06,23.19,13.4,18.62,69.97
2025-07-28,1.24,4.35,46.54,28.76,15.22,20.22,96.11
2025-07-29,1.81,5.13,41.25,40.89,13.44,13.33,102.53
2025-07-30,1.81,3.47,47.71,32.19,17.54,12.96,102.72
2025-07-31,1.16,5.53,45.33,26.18,15.49,14.28,93.68
2025-08-01,0.91,3.72,44.76,15.46,16.99,17.0,81.83
2025-08-02,0.83,3.08,26.39,15.46,12.08,9.87,57.84
2025-08-03,0.11,3.08,23.94,17.6,11.12,4.83,55.86
2025-08-04,0.67,3.28,36.41,19.11,0.0,5.6,59.46
2025-08-05,0.86,2.81,42.41,17.36,14.04,4.21,77.47
2025-08-06,1.85,4.48,45.73,20.83,14.22,11.52,87.11
2025-08-07,1.22,3.33,47.86,19.54,16.45,18.54,88.4
2025-08-08,1.41,4.74,47.68,20.72,16.84,18.67,91.39
2025-08-09,0.57,2.99,50.39,17.73,15.88,17.03,87.56
2025-08-10,1.24,3.72,42.07,21.89,12.86,15.78,81.77
2025-08-11,5.59,6.55,61.32,39.65,24.01,27.64,137.12
2025-08-12,7.81,7.71,62.09,46.5,27.94,25.12,152.06
2025-08-13,8.23,10.34,66.01,47.84,0.0,27.35,132.43
2025-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
