Date,France,Belgium,Italy,Netherlands,GB,Austria,Germany,Switzerland,Luxembourg,Ireland,Total,Industrial,LDZ,Gas_to_Power,Slovakia_Austria,Russia_NordStream_Germany,Norway_Europe,Algeria_Italy,Libya_Italy,Spain_France,Denmark_Germany,Czech_Poland_Germany,LNG_Belgium,LNG_France,LNG_Germany,LNG_Netherlands,LNG_GB,LNG_Italy,Austria_Production,Germany_Production,GB_Production,Netherlands_Production,Italy_Production,Austria_Hungary_Export,Total_LNG_Imports,Total_Pipeline_Imports,Total_Domestic_Production,Total_Supply
2016-12-26,162.88,50.93,220.36,105.09,224.54,25.36,252.5,12.75,2.36,5.65,1062.43,226.86,711.95,120.75,79.85,137.1,282.07,67.64,12.13,-12.83,1.04,72.23,1.99,10.33,0.0,0.4,5.06,5.99,2.61,14.86,114.18,128.91,15.53,-12.96,23.77,662.98,276.09,962.84
2016-12-27,195.46,60.98,245.78,128.99,289.46,32.74,289.86,14.34,2.9,6.95,1267.46,272.24,820.67,171.75,85.87,142.59,323.72,65.57,12.13,-11.95,0.86,67.45,1.98,11.81,0.0,0.4,5.05,5.99,2.85,14.88,120.66,144.13,15.6,-13.02,25.23,711.47,298.12,1034.82
2016-12-28,208.01,66.83,250.91,150.07,314.6,31.97,317.46,16.0,3.06,9.6,1368.51,283.12,897.28,183.12,84.74,144.0,322.98,66.15,12.13,-12.24,-0.48,66.51,2.01,9.34,0.0,0.4,5.04,5.99,3.0,15.18,112.1,165.24,15.5,-12.84,22.78,706.58,311.02,1040.38
2016-12-29,225.0,72.5,267.51,162.89,308.59,33.02,350.64,17.27,3.12,8.35,1448.91,287.81,969.31,186.85,85.27,142.94,330.75,70.95,12.13,-10.71,-1.82,67.71,0.65,17.99,0.0,0.4,5.03,5.99,2.98,15.27,119.3,178.22,15.73,-12.57,30.06,727.28,331.5,1088.84
2016-12-30,233.86,72.16,274.12,158.77,289.29,37.59,369.47,19.18,3.19,5.68,1463.31,288.34,990.53,180.11,92.0,143.04,324.44,71.43,12.13,-10.9,0.82,68.37,0.46,11.68,0.0,0.46,5.06,5.99,2.69,15.53,117.68,180.55,15.72,-12.78,23.64,724.97,332.17,1080.78
2016-12-31,230.85,69.96,270.1,142.73,244.72,38.19,360.07,16.61,3.28,5.0,1381.5,266.64,954.63,157.62,95.5,129.04,327.42,72.53,12.96,-9.81,3.02,66.94,0.54,13.67,0.0,0.81,5.1,5.99,2.63,15.31,117.58,182.89,15.76,-12.6,26.12,723.72,334.18,1084.01
2017-01-01,220.73,68.38,253.75,129.47,250.42,38.03,361.43,16.69,3.19,4.49,1346.59,265.73,937.11,140.86,97.0,151.99,332.51,71.31,12.36,-9.87,2.15,53.25,0.52,7.34,0.0,0.4,9.28,7.0,2.57,16.83,118.97,183.07,15.24,-10.13,24.54,735.22,336.69,1096.45
2017-01-02,239.5,73.2,289.77,149.73,309.91,41.29,401.71,17.55,3.56,9.69,1535.91,316.79,1020.39,194.46,99.28,154.25,328.14,67.53,12.49,-10.72,1.98,51.57,6.73,11.39,0.0,0.4,16.69,8.0,2.8,16.51,122.07,182.09,15.26,-10.19,43.21,747.72,338.73,1129.66
2017-01-03,254.49,74.86,302.23,145.49,326.98,42.9,392.22,18.09,3.66,13.5,1574.41,322.37,1037.71,210.36,104.98,156.03,322.96,62.32,15.86,-14.78,0.8,49.39,2.45,13.53,0.0,0.4,10.99,7.0,2.89,16.25,118.24,181.35,15.31,-10.28,34.37,731.94,334.05,1100.36
2017-01-04,248.95,72.12,304.42,143.74,330.96,39.86,392.06,17.56,3.68,13.91,1567.26,329.53,1011.97,221.15,112.93,158.0,338.37,60.79,13.06,-16.23,-1.62,45.57,1.99,12.2,0.0,0.4,7.35,17.97,2.52,15.86,131.83,178.75,15.34,-10.31,39.91,750.78,344.3,1135.0
2017-01-05,251.0,76.49,308.24,172.94,359.85,41.87,442.48,18.37,6.23,10.73,1688.2,355.7,1095.42,231.44,114.52,157.07,329.71,57.97,13.99,-15.18,-5.13,47.92,1.92,9.31,0.0,0.4,12.38,6.0,2.87,16.4,141.76,179.32,15.16,-10.5,30.02,730.88,355.5,1116.4
2017-01-06,266.67,81.67,306.93,181.47,340.77,42.41,469.09,20.12,6.38,14.71,1730.21,350.52,1160.97,213.41,120.77,157.34,336.96,67.38,13.0,-13.55,-4.43,49.75,1.47,7.32,0.0,0.4,14.07,6.0,2.81,16.35,139.38,179.15,14.72,-10.67,29.27,756.48,352.41,1138.15
2017-01-07,240.89,78.32,324.68,163.73,279.36,47.57,444.8,19.03,4.06,9.29,1611.73,325.17,1084.48,196.95,123.77,156.44,338.04,61.94,15.0,-13.99,-2.31,48.42,0.45,7.25,0.0,0.4,6.63,11.99,3.07,16.2,127.71,176.58,12.93,-10.65,26.73,754.03,336.5,1117.26
2017-01-08,209.33,68.51,334.97,139.39,257.3,44.53,425.71,16.37,3.55,5.19,1504.85,315.31,998.25,186.06,129.39,157.15,334.65,59.34,9.49,-16.51,-2.35,50.83,0.52,7.23,0.0,0.4,5.06,14.99,3.16,16.15,119.47,178.68,13.97,-10.62,28.2,750.2,331.42,1109.82
2017-01-09,222.58,71.7,381.29,147.23,276.89,49.82,450.5,18.78,3.68,7.78,1630.27,349.85,1056.57,218.7,128.92,157.94,337.02,54.65,17.47,-16.85,-2.16,48.91,1.68,10.64,0.0,0.4,6.54,21.47,3.15,16.06,126.02,176.59,14.57,-10.56,40.72,766.63,336.38,1143.74
2017-01-10,217.1,71.8,394.79,142.38,285.95,51.94,435.27,18.94,3.63,7.0,1628.82,348.62,1043.53,232.11,123.97,159.22,340.32,55.58,16.46,-17.05,-1.76,45.08,2.04,7.95,0.0,0.4,7.67,20.97,3.19,16.23,127.02,178.07,15.0,-10.32,39.02,760.84,339.52,1139.38
2017-01-11,206.39,69.0,393.27,132.67,279.75,50.3,401.33,17.01,3.58,7.31,1560.6,332.66,1015.87,207.61,127.92,160.07,341.6,50.92,15.97,-18.05,-1.94,44.73,1.99,7.42,0.0,0.4,7.65,21.47,3.15,16.17,114.81,180.21,14.93,-10.39,38.93,760.15,329.26,1128.34
2017-01-12,207.01,69.56,376.56,144.99,325.07,45.99,386.48,15.77,3.39,10.68,1585.49,335.18,1039.25,206.2,128.28,159.73,362.21,67.91,15.99,-14.94,-1.97,45.3,1.96,8.89,0.0,0.4,9.76,20.97,3.2,16.31,138.68,180.22,15.03,-10.31,41.98,804.49,353.43,1199.9
2017-01-13,224.74,72.37,348.66,150.73,343.72,44.08,391.79,17.62,3.64,11.66,1609.0,333.3,1082.4,188.9,124.45,159.13,325.3,71.3,15.98,-13.23,-2.77,48.49,1.75,9.43,0.0,0.4,9.22,5.99,3.27,16.31,131.81,178.01,14.99,-10.25,26.79,755.45,344.38,1126.62
2017-01-14,213.79,66.53,316.03,145.75,320.64,38.4,372.41,17.1,3.72,8.79,1503.15,303.48,1021.73,174.48,123.68,159.52,351.18,70.72,14.99,-10.63,-2.3,50.12,3.44,10.61,0.0,0.4,13.8,3.51,3.05,16.55,116.4,177.95,14.95,-10.22,31.76,789.04,328.9,1149.7
2017-01-15,213.76,68.71,309.64,152.84,292.06,40.62,399.28,18.52,3.29,7.7,1506.42,318.17,1009.8,173.67,122.68,159.44,358.34,71.59,19.03,-10.26,-2.3,49.17,6.13,10.56,0.0,0.4,8.19,6.0,2.8,16.23,116.61,180.69,15.12,-10.12,31.28,798.97,331.45,1161.7
2017-01-16,248.1,80.62,368.87,179.77,317.87,49.13,469.74,20.25,3.98,11.47,1749.81,373.37,1116.22,254.87,121.56,159.15,360.96,66.84,17.09,-10.85,-2.43,48.05,2.04,11.13,0.0,0.4,5.05,10.01,2.83,15.89,127.65,185.97,14.84,-10.12,28.61,788.98,347.18,1164.77
2017-01-17,277.21,85.96,374.98,192.05,329.24,48.98,483.1,20.43,4.25,12.37,1828.58,380.81,1180.02,262.51,128.5,159.52,356.27,59.54,19.6,-11.13,-2.05,43.92,2.01,12.38,0.0,0.4,6.36,6.01,2.67,14.94,119.89,194.85,14.96,-10.27,27.15,781.33,347.31,1155.79
2017-01-18,285.83,89.83,364.96,194.95,333.62,50.27,489.86,20.68,4.42,13.13,1847.55,381.33,1201.86,258.89,128.12,159.54,360.18,54.06,21.09,-11.32,-0.27,47.73,2.04,19.63,0.0,0.4,5.03,6.01,2.77,14.7,137.39,194.39,14.63,-10.39,33.1,792.24,363.87,1189.22
2017-01-19,285.97,86.72,359.06,183.11,334.75,51.57,489.46,20.27,5.68,11.95,1828.53,379.35,1187.81,256.22,130.18,159.78,367.99,53.38,22.92,-13.46,-1.7,45.68,1.99,13.23,0.0,0.4,5.03,9.02,2.72,15.22,119.63,195.72,14.41,-10.36,29.68,794.44,347.71,1171.82
2017-01-20,278.33,82.29,351.52,176.7,333.47,51.34,469.2,19.69,4.13,10.83,1777.51,366.46,1164.6,241.44,127.22,159.76,350.44,70.57,17.08,-13.24,0.0,41.42,1.85,15.21,0.0,0.41,5.03,16.02,2.71,14.93,120.31,185.82,14.6,-10.37,38.52,791.79,338.37,1168.67
2017-01-21,254.35,73.76,321.21,162.98,336.92,50.29,436.01,19.86,4.09,10.98,1670.45,328.4,1118.07,218.94,124.53,157.75,349.48,69.61,16.59,-12.49,1.59,38.8,1.98,5.4,0.0,0.41,4.95,24.62,2.68,17.0,124.23,185.32,15.07,-10.06,37.36,783.22,344.31,1164.89
2017-01-22,243.63,77.23,298.13,161.38,342.95,47.7,444.97,19.74,3.96,11.01,1650.71,328.07,1112.36,205.07,122.12,159.23,354.97,71.02,15.57,-11.16,0.86,39.96,1.98,7.46,0.0,0.41,5.06,24.62,2.51,16.27,130.28,189.48,15.1,-9.95,39.53,792.11,353.64,1185.27
2017-01-23,266.44,82.52,348.31,176.97,353.24,53.53,486.08,20.81,4.37,9.46,1801.73,381.93,1161.69,252.82,126.48,159.46,350.15,71.59,13.58,-12.37,0.0,41.29,1.99,10.98,0.0,0.4,5.05,24.59,2.37,15.3,137.37,190.4,15.07,-9.75,43.01,793.18,360.51,1196.7
2017-01-24,270.57,82.59,337.48,172.97,331.85,54.92,485.86,21.07,4.05,9.46,1770.83,380.28,1132.51,252.64,131.31,159.48,340.94,70.65,10.56,-12.5,0.0,42.24,1.97,13.83,0.0,0.4,8.24,21.49,2.56,15.85,134.26,172.62,15.12,-9.88,45.93,788.61,340.4,1174.95
2017-01-25,282.24,87.3,340.49,188.7,326.17,52.13,486.3,21.29,4.19,5.16,1793.96,383.1,1164.35,241.11,129.43,159.5,352.42,71.2,12.22,-11.53,0.0,40.33,1.96,15.38,0.0,0.42,7.04,21.49,2.71,15.73,133.38,178.73,15.07,-10.1,46.29,799.86,345.62,1191.77
2017-01-26,272.23,87.57,354.59,187.18,368.22,48.98,467.19,21.34,4.12,6.91,1818.34,370.3,1202.09,240.64,132.99,157.55,346.55,71.03,13.12,-11.34,0.0,42.86,2.01,15.01,0.0,0.41,8.56,21.49,2.69,14.89,134.04,174.7,15.14,-10.56,47.49,800.24,341.46,1189.2
2017-01-27,227.97,78.99,349.17,168.28,350.76,47.67,451.69,20.11,4.12,11.75,1710.52,353.78,1122.74,229.06,130.45,159.42,349.95,71.09,12.17,-11.71,0.0,44.81,1.99,14.27,0.0,0.41,7.34,21.49,2.7,15.89,134.88,171.91,15.23,-10.54,45.5,801.67,340.6,1187.77
2017-01-28,209.92,62.91,307.8,130.48,301.51,46.38,405.4,17.59,3.64,10.56,1496.19,305.15,990.69,195.69,126.96,159.47,354.04,69.02,12.14,-14.3,-1.62,41.31,1.98,15.32,0.0,0.4,7.03,14.9,2.67,16.19,129.61,171.93,15.03,-10.52,39.63,786.66,335.43,1161.71
2017-01-29,187.32,62.36,286.62,132.25,306.04,46.18,385.18,16.79,3.2,9.9,1435.86,302.1,947.34,181.76,122.54,159.5,351.71,69.87,12.13,-14.51,-1.2,41.4,1.97,15.06,0.0,0.4,7.44,11.2,2.63,16.15,125.76,178.76,15.15,-10.42,36.08,777.52,338.45,1152.04
2017-01-30,214.42,69.37,341.11,149.97,307.0,52.77,400.14,17.14,3.32,8.79,1564.03,341.47,984.6,232.81,128.95,159.46,356.93,70.67,12.14,-15.0,-0.82,38.13,1.98,12.97,0.0,0.4,9.53,20.69,2.6,15.85,124.8,175.8,15.12,-11.02,45.57,796.03,334.17,1175.78
2017-01-31,180.09,74.53,337.31,157.73,305.27,50.07,404.44,14.89,3.29,9.66,1537.27,347.33,944.14,240.43,130.7,159.51,356.22,66.38,9.96,-15.09,-1.4,39.36,1.98,4.54,0.0,0.41,5.65,21.44,2.56,15.17,132.55,188.44,15.29,-11.64,34.02,779.66,354.01,1167.69
2017-02-01,171.41,66.83,320.19,150.76,260.3,48.69,397.92,13.61,3.39,7.07,1440.17,337.35,895.1,202.97,112.83,125.64,355.24,66.57,10.96,-13.78,-0.03,52.62,6.74,5.81,0.0,0.55,5.04,19.8,2.5,16.22,120.13,181.34,15.62,-12.96,37.94,747.99,335.81,1121.74
2017-02-02,163.12,55.22,306.32,126.16,238.67,45.74,365.57,14.26,3.01,5.25,1323.32,321.79,824.16,172.2,112.77,125.5,350.13,60.57,12.14,-8.63,1.31,49.44,2.02,7.59,0.0,0.39,5.05,17.0,2.53,16.44,112.66,184.71,15.74,-13.55,32.05,735.27,332.07,1099.39
2017-02-03,169.37,55.54,279.56,121.65,251.19,42.66,346.84,13.53,3.0,10.79,1294.13,314.21,814.29,161.33,107.57,125.47,335.15,71.95,11.46,-8.76,2.5,49.48,1.94,7.08,0.0,0.39,5.04,13.5,2.44,16.25,118.31,190.34,15.55,-11.22,27.95,722.76,342.89,1093.6
2017-02-04,160.58,55.05,235.45,119.66,258.05,35.91,318.14,13.61,3.02,9.28,1208.75,279.56,797.89,128.34,106.66,125.47,348.12,71.19,9.97,-8.81,2.7,50.93,1.99,7.29,0.0,0.39,5.04,10.01,2.18,16.2,116.96,172.08,15.7,-9.02,24.73,730.95,323.13,1078.81
2017-02-05,168.77,55.71,230.75,121.03,282.11,31.63,325.55,15.07,3.02,9.28,1242.92,283.48,825.2,131.2,109.13,125.52,350.53,71.46,9.98,-8.42,2.71,50.12,2.0,7.35,0.0,0.4,5.04,10.01,2.45,16.26,121.51,176.08,15.81,-10.7,24.79,735.82,332.11,1092.73
2017-02-06,199.75,64.31,287.3,141.64,310.54,38.73,382.1,15.59,3.01,9.07,1452.04,333.28,920.86,193.28,111.93,125.49,351.43,71.28,12.97,-9.63,2.87,49.37,2.01,10.1,0.0,0.39,5.04,21.49,2.66,15.61,114.78,181.13,15.84,-11.14,39.04,754.76,330.02,1123.82
2017-02-07,195.31,66.84,284.75,157.6,297.42,41.56,402.53,15.86,3.32,12.63,1477.81,336.63,925.66,210.91,113.47,125.52,351.05,71.09,12.13,-9.47,0.5,54.79,2.01,10.12,0.0,0.42,5.04,18.5,2.7,15.52,121.64,178.66,15.86,-11.24,36.08,755.17,334.38,1125.63
2017-02-08,207.29,71.34,297.19,173.33,323.12,41.68,428.36,15.79,3.24,10.78,1572.13,351.6,997.6,218.08,109.66,127.44,352.09,70.69,12.14,-9.57,0.56,54.18,2.05,10.09,0.0,0.55,7.37,21.49,2.68,14.64,123.48,190.15,15.71,-11.24,41.55,758.74,346.66,1146.95
2017-02-09,221.37,77.4,304.13,183.23,353.13,42.76,448.31,17.09,3.69,10.59,1661.71,353.61,1076.47,227.05,107.97,125.51,347.57,70.58,12.16,-9.41,0.58,52.46,1.99,10.11,0.0,0.98,8.35,19.5,2.54,14.54,125.56,189.98,15.57,-11.21,40.94,748.34,348.2,1137.48
2017-02-10,225.91,81.42,306.42,186.72,358.21,43.36,438.78,16.43,3.58,15.12,1675.95,349.33,1097.33,224.18,113.56,125.54,343.39,70.3,12.24,-9.32,0.0,54.36,2.05,10.96,0.0,0.4,8.34,16.0,2.54,14.65,124.48,192.16,15.73,-11.22,37.75,747.81,349.57,1135.14
2017-02-11,201.28,72.86,256.03,162.35,327.66,36.22,391.49,14.35,3.43,9.73,1475.39,299.64,1023.27,148.24,100.77,123.51,338.34,69.95,12.31,-9.65,1.66,55.27,2.01,26.02,0.0,0.4,8.34,10.01,2.54,14.5,124.21,187.4,15.81,-11.1,46.77,738.92,344.46,1130.16
2017-02-12,190.62,64.45,226.65,149.29,311.36,37.62,390.81,14.17,3.02,7.67,1395.66,297.16,962.94,132.51,90.5,125.5,329.27,70.05,12.24,-9.52,2.27,56.43,2.01,27.13,0.0,0.4,8.36,9.51,2.54,14.53,124.01,185.75,15.79,-11.11,47.41,724.14,342.61,1114.16
2017-02-13,196.75,68.39,292.88,153.91,300.79,43.59,415.8,16.69,3.49,6.72,1499.02,334.47,971.38,188.15,96.58,125.52,328.49,69.99,10.97,-10.0,2.19,56.84,0.76,27.39,0.0,0.4,8.35,19.0,2.56,14.23,112.69,185.57,15.78,-11.1,55.9,736.47,330.84,1123.21
2017-02-14,185.31,65.22,287.43,146.27,310.79,39.68,410.49,15.76,3.43,9.93,1474.31,338.46,917.35,213.47,98.37,125.52,332.3,70.75,12.15,-9.36,3.64,50.97,0.45,25.4,0.0,0.4,5.87,19.0,2.58,14.35,119.34,181.58,15.65,-11.21,51.11,735.47,333.5,1120.09
2017-02-15,170.78,60.69,283.88,131.57,280.37,38.21,387.7,15.34,3.17,7.51,1379.23,329.1,830.54,214.36,104.32,125.49,316.24,70.28,12.98,-9.97,2.87,51.23,0.46,23.76,0.0,0.39,5.04,20.94,2.58,14.57,106.25,161.66,15.67,-11.36,50.6,724.04,300.73,1075.36
2017-02-16,174.01,60.36,278.72,128.17,266.25,40.42,351.27,13.63,3.0,9.75,1325.59,313.9,802.62,205.32,107.89,125.51,297.53,70.55,12.98,-9.29,3.56,54.6,0.45,23.43,0.0,0.39,5.04,19.94,2.63,14.65,107.2,164.96,15.64,-11.47,49.26,712.58,305.09,1066.92
2017-02-17,177.25,61.51,272.33,135.27,257.61,38.54,342.39,13.41,2.96,8.96,1310.21,319.76,773.57,213.14,101.18,125.46,314.85,69.48,12.16,-9.61,3.28,60.65,0.44,23.46,0.0,0.39,5.03,20.94,2.64,14.78,112.78,158.62,15.65,-11.71,50.27,727.73,304.47,1082.47
2017-02-18,172.59,51.89,232.93,120.22,228.22,30.6,315.88,13.64,2.94,6.8,1175.72,285.36,729.28,158.24,99.52,125.5,326.18,68.14,12.16,-8.59,5.11,58.9,0.51,24.43,0.0,0.39,5.01,11.97,2.61,15.19,105.06,159.74,15.55,-11.17,42.31,729.25,298.15,1069.71
2017-02-19,170.37,53.64,233.52,114.51,220.17,32.81,311.24,13.33,2.85,5.67,1158.11,272.47,736.48,145.88,98.75,125.59,315.45,67.88,12.97,-8.41,5.12,60.61,0.52,24.88,0.0,0.39,5.04,14.99,2.57,15.09,111.27,163.93,15.45,-11.18,45.82,723.76,308.31,1077.89
2017-02-20,172.92,58.55,294.26,118.94,220.54,40.21,313.29,12.93,2.9,5.29,1239.83,302.44,750.51,182.65,106.68,125.49,324.2,67.84,13.49,-8.94,5.76,61.05,0.38,24.98,0.0,0.39,4.99,21.84,2.54,14.7,120.0,159.7,15.46,-11.25,52.58,748.15,312.39,1113.12
2017-02-21,162.37,55.81,289.59,108.79,225.85,37.19,294.48,11.96,2.73,5.23,1194.0,298.45,712.5,178.68,104.76,125.54,338.37,67.49,12.19,-9.22,3.18,48.55,0.36,26.65,0.0,0.39,5.05,21.78,2.67,14.15,113.59,153.75,15.5,-11.17,54.24,745.08,299.66,1098.98
2017-02-22,163.89,57.93,277.87,114.29,235.62,29.71,277.03,10.69,2.81,6.69,1176.53,292.16,705.16,175.62,97.29,125.48,336.88,67.48,12.16,-9.03,2.06,47.71,0.36,25.8,0.0,0.39,5.02,21.78,2.61,14.16,114.56,159.89,15.42,-11.53,53.36,733.38,306.64,1093.38
2017-02-23,171.14,60.52,269.52,125.96,267.41,26.68,276.01,10.2,2.89,8.04,1218.37,296.52,741.09,176.97,90.2,125.56,331.34,67.44,12.17,-8.61,3.5,52.6,0.52,26.52,0.0,0.45,5.08,21.78,2.53,14.64,112.41,163.23,15.31,-10.82,54.35,728.56,308.12,1091.04
2017-02-24,185.1,63.39,263.38,130.03,277.23,29.94,315.89,12.82,3.17,8.85,1289.79,311.49,781.29,193.41,83.07,125.51,319.94,67.95,12.15,-6.88,2.97,52.46,3.26,30.42,0.0,1.39,7.92,21.78,2.56,15.04,97.15,162.84,15.4,-11.29,64.76,721.94,293.0,1079.7
2017-02-25,172.88,55.18,216.35,121.06,244.98,26.15,302.07,13.05,2.78,5.95,1160.46,267.39,748.33,141.04,77.14,125.5,311.3,67.72,12.15,-9.28,4.01,55.2,5.64,27.4,0.0,1.34,8.52,14.91,2.56,14.8,92.68,170.36,15.38,-10.46,57.81,701.55,295.78,1055.13
2017-02-26,153.36,50.48,207.44,106.57,222.05,25.3,285.36,11.97,2.55,5.29,1070.38,252.65,694.06,120.37,75.29,126.59,318.38,67.83,12.16,-9.24,3.9,56.18,1.98,27.29,0.0,0.4,6.61,18.91,2.53,14.79,99.64,163.47,15.4,-11.1,55.19,706.29,295.84,1057.31
2017-02-27,175.38,56.66,255.58,117.84,292.26,28.25,284.11,11.72,2.78,12.21,1236.79,287.44,760.62,185.11,84.16,121.3,335.98,67.36,13.0,-9.16,3.01,55.79,1.95,36.04,0.0,0.4,15.48,21.84,2.42,14.76,99.18,162.21,15.4,-10.51,75.7,747.13,293.96,1116.8
2017-02-28,193.53,61.94,252.87,134.25,307.12,33.06,301.07,13.32,3.29,9.94,1310.39,303.85,815.99,186.71,75.92,128.56,337.7,68.14,12.15,-8.2,5.28,50.01,1.95,37.97,0.0,0.41,15.67,21.84,2.54,14.6,103.93,157.57,15.4,-7.59,77.84,747.4,294.04,1119.28
2017-03-01,183.24,64.11,237.89,124.86,300.01,31.68,307.47,13.67,3.23,10.38,1276.55,305.15,773.82,193.95,74.15,125.53,348.0,71.14,12.14,-4.53,3.66,59.86,2.74,38.41,0.0,0.4,19.12,20.64,2.56,14.61,107.13,154.26,15.4,-7.09,81.32,771.27,293.96,1146.55
2017-03-02,177.29,61.85,240.47,132.11,278.26,31.65,312.22,13.05,2.96,11.99,1261.84,303.94,775.8,177.57,73.97,125.53,342.98,71.91,10.96,-4.53,2.56,63.15,1.95,38.67,0.0,0.41,26.31,21.87,2.66,14.55,112.8,161.99,15.39,-7.5,89.19,775.73,307.4,1172.32
2017-03-03,157.29,58.0,241.07,126.9,287.08,28.83,307.37,12.59,2.95,9.49,1231.56,292.32,745.17,188.86,70.13,125.53,341.72,71.55,12.12,-4.26,2.87,60.05,1.96,38.58,0.0,0.4,25.98,21.87,2.65,14.53,122.25,148.6,15.19,-6.66,88.78,768.5,303.21,1160.49
2017-03-04,147.81,48.98,207.27,104.49,241.19,23.56,254.39,10.8,2.57,8.37,1049.43,254.53,658.8,132.67,71.64,125.51,327.97,70.93,12.15,-2.8,1.53,57.15,2.01,35.33,0.0,0.4,22.62,11.99,2.58,15.23,118.28,129.64,15.21,-5.92,72.35,736.42,280.95,1089.72
2017-03-05,155.09,53.07,189.07,106.48,259.48,22.18,260.07,12.04,2.67,8.07,1068.23,259.74,683.11,121.69,70.59,127.03,333.49,71.13,5.01,-3.48,1.53,56.91,1.99,32.87,0.0,0.41,24.14,8.99,2.57,15.94,116.48,138.8,15.18,-5.28,68.39,730.6,288.96,1087.95
2017-03-06,184.19,63.92,232.53,128.41,287.44,27.74,312.26,13.85,3.13,11.51,1264.97,316.72,753.43,189.81,77.01,128.01,349.26,72.22,10.93,-2.77,1.96,54.04,2.02,31.82,0.0,0.4,25.74,13.98,2.54,15.14,119.71,156.59,15.19,-6.81,73.96,764.61,309.18,1147.74
2017-03-07,186.97,61.98,237.33,134.7,271.72,28.96,338.87,14.17,3.11,12.05,1289.85,317.9,768.09,198.82,75.67,114.79,350.93,69.61,15.9,-2.5,2.19,58.6,1.99,31.48,0.0,0.41,25.78,17.18,2.53,14.43,117.04,151.18,15.47,-6.77,76.84,762.02,300.66,1139.51
2017-03-08,171.59,61.95,222.7,138.54,243.49,30.44,326.56,13.28,3.17,9.88,1221.6,310.37,737.89,167.62,75.21,128.63,347.52,68.96,12.95,-3.95,1.34,57.49,1.96,39.77,0.0,0.41,24.46,17.18,2.54,14.26,115.64,153.28,15.25,-6.21,83.77,771.93,300.97,1156.67
2017-03-09,157.14,56.45,212.04,124.13,230.36,27.63,302.06,11.82,2.59,11.37,1135.58,301.12,655.2,173.93,74.09,128.39,334.45,68.59,13.99,-4.06,0.97,50.29,1.76,39.2,0.0,0.4,25.94,17.27,2.56,14.44,117.82,147.14,15.37,-7.21,84.57,751.28,297.33,1133.18
2017-03-10,151.01,55.44,194.34,115.67,245.29,29.7,305.99,11.08,2.79,9.02,1120.34,298.57,648.55,167.16,67.55,126.07,339.26,68.44,12.98,-4.35,1.12,54.56,2.01,44.34,0.0,0.4,23.54,18.27,2.6,14.38,116.36,141.65,15.33,-7.57,88.56,754.2,290.32,1133.08
2017-03-11,122.0,44.4,170.39,99.66,215.15,25.25,279.43,10.55,2.6,12.23,981.66,257.97,590.08,129.17,64.36,125.6,320.63,69.58,12.15,-3.15,0.98,54.85,1.97,42.69,0.0,0.4,21.59,7.5,2.58,14.38,107.65,140.48,15.28,-7.35,74.14,719.14,280.37,1073.64
2017-03-12,117.49,41.27,176.47,94.24,212.07,26.04,278.72,10.05,2.25,8.67,967.26,259.37,582.85,120.16,69.75,125.53,323.64,69.49,12.16,-3.22,0.41,51.44,1.97,36.29,0.0,0.4,21.41,8.5,2.55,14.69,111.22,137.99,15.31,-7.76,68.57,717.77,281.76,1068.1
2017-03-13,150.18,52.32,223.64,116.82,222.7,29.55,312.72,11.02,2.63,7.42,1129.0,308.62,649.01,165.64,67.51,125.51,324.64,69.2,10.99,-3.73,0.94,59.46,2.04,29.02,0.0,0.4,23.97,18.97,1.92,14.33,110.69,149.44,15.41,-8.25,74.4,728.9,291.79,1095.1
2017-03-14,150.61,52.73,218.17,112.34,214.63,29.91,290.79,10.2,2.58,7.27,1089.24,299.88,619.66,165.12,72.86,125.51,321.99,68.14,11.02,-3.93,1.74,49.51,2.03,29.1,0.0,0.4,26.67,18.97,2.07,14.3,103.54,129.67,14.58,-8.0,77.16,724.02,264.16,1065.35
2017-03-15,145.9,47.51,213.5,105.87,209.77,33.13,281.55,10.22,2.35,6.6,1056.42,299.72,579.82,171.75,71.58,125.52,323.85,69.0,12.22,-4.58,1.38,51.32,2.0,33.28,0.0,0.41,27.54,21.47,2.25,13.67,105.81,118.6,15.24,-8.56,84.69,734.98,255.56,1075.24
2017-03-16,133.67,44.96,202.55,95.58,219.81,28.32,271.28,10.73,2.42,6.9,1016.22,287.65,569.21,154.54,71.34,125.51,324.85,68.64,12.53,-4.73,1.83,51.51,2.01,34.21,0.0,0.44,26.27,21.47,2.4,14.19,108.48,118.6,15.06,-9.2,84.4,735.86,258.73,1079.0
2017-03-17,132.03,45.66,192.95,101.67,233.2,26.44,263.54,8.35,2.54,5.31,1011.69,278.28,595.91,133.2,71.64,125.49,320.74,68.56,13.46,-5.0,2.21,50.27,2.01,27.32,0.0,0.44,27.87,21.47,2.45,14.49,109.54,110.94,15.27,-8.54,79.1,726.46,252.7,1058.27
2017-03-18,113.03,42.88,158.63,96.16,197.88,22.99,243.3,8.78,2.56,3.39,889.59,249.69,538.23,98.36,77.25,125.48,329.93,68.32,12.33,-4.73,0.73,50.85,1.99,30.71,0.0,0.4,18.87,11.48,2.46,14.27,109.18,115.84,15.27,-7.61,63.46,723.63,257.02,1044.11
