Date,France,Belgium,Italy,Netherlands,GB,Austria,Germany,Switzerland,Luxembourg,Island of Ireland,Total,Industrial,LDZ,Gas_to_Power
2025-01-09,155.16,65.74,241.27,120.71,341.96,29.98,367.34,11.01,2.84,40.0,1376.01,270.79,671.41,158.24
2025-01-10,174.54,67.97,227.02,126.26,369.89,29.95,380.74,13.05,3.07,27.0,1419.5,259.1,711.71,203.54
2025-01-11,165.83,63.14,211.76,115.61,342.87,28.97,378.48,13.97,2.96,24.28,1347.87,231.58,742.26,230.89
2025-01-12,176.69,61.25,212.89,113.63,306.08,33.35,386.47,14.54,2.81,15.32,1323.03,205.46,718.7,154.31
2025-01-13,212.84,76.34,290.78,126.02,290.94,37.68,441.8,15.7,3.13,18.74,1513.97,193.16,735.8,159.46
2025-01-14,220.87,78.29,306.5,119.62,276.85,39.64,435.07,15.34,3.22,21.32,1516.72,189.46,790.69,243.79
2025-01-15,204.12,71.53,329.38,131.18,271.74,39.67,416.48,14.41,2.93,19.31,1500.76,217.04,795.27,216.88
2025-01-16,200.68,73.44,310.61,138.58,282.39,37.33,404.55,14.6,2.94,17.61,1482.72,246.86,776.28,262.0
2025-01-17,207.89,77.55,293.17,149.62,287.56,38.45,409.59,14.34,3.12,17.51,1498.8,232.6,789.54,251.02
2025-01-18,196.63,74.22,234.25,147.79,295.1,35.8,385.83,13.47,3.02,15.92,1402.01,250.01,820.63,166.19
2025-01-19,193.47,73.69,224.54,148.5,318.19,35.12,382.71,13.1,2.98,20.03,1412.31,242.26,749.96,164.36
2025-01-20,215.91,82.65,303.81,157.46,334.23,41.37,433.05,14.04,3.21,24.77,1610.5,224.16,729.65,144.19
2025-01-21,203.73,78.86,290.61,157.21,320.75,40.66,433.91,14.94,3.28,25.17,1569.11,215.41,794.33,203.43
2025-01-22,172.49,69.78,288.56,134.43,321.13,39.45,403.97,14.1,3.07,25.63,1472.62,239.89,786.77,245.29
2025-01-23,154.87,57.78,263.53,97.25,268.17,37.77,372.8,12.64,2.88,17.99,1285.68,236.18,759.61,280.47
2025-01-24,137.29,52.58,248.92,88.4,228.77,33.62,329.71,11.93,2.6,18.75,1152.56,224.2,790.81,293.3
2025-01-25,120.98,48.35,200.39,89.74,226.37,28.55,286.95,9.58,2.28,19.0,1032.2,221.77,816.31,285.24
2025-01-26,131.17,50.53,180.52,88.06,229.16,26.77,291.27,9.87,2.36,16.24,1025.96,224.79,786.62,193.01
2025-01-27,133.0,46.26,237.87,78.47,229.61,29.93,290.34,10.13,2.42,22.66,1080.7,183.77,796.92,155.02
2025-01-28,138.47,48.82,221.82,86.11,230.88,28.07,298.21,9.83,2.53,21.33,1086.08,200.57,870.36,264.54
2025-01-29,142.32,49.47,235.1,93.37,246.31,27.51,303.8,10.98,2.53,21.39,1132.76,236.15,864.5,221.09
2025-01-30,152.07,57.51,246.11,113.79,277.87,31.77,326.54,11.53,2.58,22.45,1242.21,240.49,828.92,201.6
2025-01-31,168.98,62.96,253.72,123.0,289.89,31.96,343.71,10.47,2.88,21.91,1309.48,253.21,698.23,165.94
2025-02-01,158.66,58.5,198.84,115.78,244.36,28.52,340.85,12.11,2.74,14.89,1175.26,259.77,576.58,136.86
2025-02-02,168.12,61.11,185.58,125.03,244.87,29.27,360.79,12.39,2.72,17.82,1207.69,243.44,550.07,109.2
2025-02-03,194.06,70.7,257.83,136.19,256.86,35.21,409.43,13.09,3.03,14.7,1391.1,213.49,521.65,97.98
2025-02-04,194.69,71.73,254.76,122.73,231.82,35.7,406.41,13.12,3.22,15.93,1350.11,209.54,545.35,151.75
2025-02-05,184.98,71.19,264.89,127.07,282.81,35.32,396.97,13.36,3.14,21.31,1401.03,244.67,572.74,216.56
2025-02-06,186.7,65.55,270.28,118.15,279.73,34.31,385.87,14.23,2.98,20.13,1377.93,244.17,616.67,227.29
2025-02-07,172.02,60.78,263.0,107.2,264.22,30.13,364.02,13.3,2.99,21.95,1299.6,237.74,637.97,244.96
2025-02-08,153.34,49.61,220.22,104.97,278.15,26.95,338.28,12.79,2.55,22.22,1209.07,217.04,655.92,237.5
2025-02-09,147.45,51.11,205.93,101.07,244.26,27.47,347.03,11.31,2.51,19.04,1157.18,186.59,636.97,147.52
2025-02-10,162.66,65.94,261.16,113.2,275.37,32.58,377.53,11.12,2.8,21.59,1323.95,174.67,621.42,106.02
2025-02-11,166.83,70.01,264.86,125.2,292.1,31.88,379.85,9.81,2.89,20.0,1363.42,192.68,653.85,188.07
2025-02-12,163.63,69.33,263.19,133.8,303.53,36.45,384.99,8.98,2.93,19.53,1386.36,221.36,620.53,171.37
2025-02-13,169.11,73.51,259.46,145.63,317.2,37.21,403.42,11.19,2.96,20.46,1440.15,220.47,573.8,157.7
2025-02-14,177.16,74.41,262.77,139.59,313.96,36.4,404.35,13.12,3.07,21.07,1445.92,229.83,513.7,134.31
2025-02-15,161.79,65.77,209.37,130.14,281.49,33.54,378.1,12.89,2.9,17.06,1293.04,219.38,465.56,173.58
2025-02-16,156.9,63.91,210.46,120.12,262.12,35.24,385.34,13.01,2.79,14.98,1264.86,200.97,400.85,107.16
2025-02-17,174.37,73.96,280.45,140.72,309.33,40.25,434.18,13.25,3.1,17.86,1487.47,174.95,400.54,117.67
2025-02-18,165.7,67.59,291.59,128.1,273.6,39.72,427.2,13.39,3.18,16.26,1426.33,184.09,474.66,180.82
2025-02-19,147.0,60.45,297.27,114.44,263.11,39.45,407.54,12.7,3.0,16.07,1361.03,224.61,539.46,221.14
2025-02-20,118.81,49.98,283.7,87.23,189.3,37.3,364.85,10.98,2.55,14.04,1158.75,210.53,592.62,241.24
2025-02-21,105.41,38.79,252.25,60.82,163.97,32.68,294.49,10.86,2.15,13.88,975.29,203.16,635.11,234.8
2025-02-22,101.26,38.56,208.08,68.55,158.93,27.5,251.27,9.19,2.05,12.9,878.3,207.38,640.05,213.3
2025-02-23,100.66,35.3,190.12,58.79,180.29,29.12,243.06,8.43,1.93,12.79,860.5,192.57,601.84,118.15
2025-02-24,113.28,42.79,247.17,73.26,176.45,32.02,262.43,8.47,2.22,14.3,972.39,175.02,586.04,111.47
2025-02-25,127.79,53.07,245.7,99.18,221.85,32.78,288.05,9.2,2.34,18.74,1098.7,194.27,635.64,164.73
2025-02-26,137.3,52.07,237.28,90.4,255.93,32.87,302.04,10.45,2.34,18.75,1139.44,223.35,621.86,157.8
2025-02-27,148.58,58.95,233.9,105.49,256.52,30.78,321.82,11.18,2.43,22.51,1192.16,222.44,560.18,196.12
2025-02-28,148.19,58.41,226.85,110.51,257.4,29.97,329.93,11.72,2.66,19.99,1195.63,212.3,472.21,172.95
2025-03-01,137.27,52.31,185.79,102.32,221.87,25.98,304.45,10.65,2.37,21.09,1064.1,215.25,418.71,117.58
2025-03-02,135.49,46.84,163.71,89.48,205.41,23.91,299.3,12.24,2.25,17.08,995.7,206.09,369.12,97.83
2025-03-03,147.74,53.54,223.43,99.47,232.77,28.14,319.37,10.05,2.39,21.38,1138.28,165.32,384.82,114.7
2025-03-04,136.84,49.37,225.81,89.44,208.69,27.16,313.46,9.52,2.4,16.75,1079.45,171.12,420.28,205.9
2025-03-05,123.91,43.68,219.62,79.8,194.53,23.27,291.31,8.86,2.39,14.02,1001.38,193.93,430.37,178.92
2025-03-06,109.83,39.32,209.74,73.75,170.43,21.92,270.16,6.53,2.06,17.43,921.19,191.59,428.88,183.29
2025-03-07,99.61,36.96,209.3,75.29,180.6,23.81,257.82,0.71,2.1,19.49,905.69,201.92,420.53,131.9
2025-03-08,85.41,31.45,164.55,56.69,135.83,19.36,217.09,7.71,1.86,15.39,735.33,201.57,436.79,112.36
2025-03-09,86.77,32.12,156.08,64.81,158.17,18.58,220.42,7.07,1.64,15.66,761.31,184.02,401.52,82.18
2025-03-10,107.93,41.93,205.11,81.46,193.53,23.13,262.96,7.45,1.93,16.16,941.6,167.06,380.07,69.92
2025-03-11,122.59,53.44,207.56,101.79,230.24,24.87,282.22,7.82,2.03,19.72,1052.28,163.2,414.6,148.22
2025-03-12,144.29,58.53,216.75,107.47,251.06,24.57,303.35,8.34,2.22,19.64,1136.22,170.04,419.82,113.79
2025-03-13,160.56,60.84,195.29,116.28,274.16,25.5,321.11,9.28,2.55,23.11,1188.69,206.9,388.42,90.9
2025-03-14,156.65,57.3,187.43,109.35,262.27,26.67,319.55,10.65,2.57,20.56,1153.0,201.54,343.95,110.6
2025-03-15,137.22,47.86,150.75,88.56,222.74,23.84,285.58,10.16,2.31,20.08,989.09,206.82,298.12,108.12
2025-03-16,134.98,45.12,141.59,79.04,218.3,23.56,283.45,10.3,2.09,18.15,956.6,196.38,280.24,65.88
2025-03-17,144.34,54.09,198.79,86.68,246.14,28.59,316.67,11.4,2.49,18.41,1107.6,170.76,331.51,80.49
2025-03-18,129.29,48.44,220.66,85.77,218.11,29.68,319.74,11.31,2.48,18.23,1083.71,175.39,399.19,151.11
2025-03-19,107.62,44.04,230.08,81.28,227.23,27.53,302.5,9.39,2.19,18.05,1049.9,197.03,390.81,174.79
2025-03-20,95.23,37.12,219.74,69.02,167.65,26.64,266.82,8.64,1.94,15.38,908.19,197.02,389.14,153.82
2025-03-21,86.54,30.25,206.8,46.74,138.05,24.19,208.17,6.23,1.68,15.96,764.62,180.96,363.57,136.91
2025-03-22,79.58,26.05,165.93,45.19,136.36,16.93,183.47,5.61,1.49,11.98,672.6,154.94,315.6,122.61
2025-03-23,86.79,30.17,149.09,58.97,172.79,15.7,195.73,5.95,1.46,12.69,729.35,166.21,242.85,78.19
2025-03-24,100.86,45.82,194.29,76.41,193.84,22.02,231.69,6.91,1.61,17.31,890.76,151.09,256.19,79.17
2025-03-25,101.68,44.69,192.12,76.09,189.4,21.99,227.6,7.24,1.67,18.45,880.92,163.34,302.14,128.37
2025-03-26,105.13,49.46,182.86,84.71,168.43,22.07,246.06,7.52,1.88,16.16,884.27,197.12,290.98,121.05
2025-03-27,103.38,39.22,181.68,68.33,143.84,20.74,237.38,8.04,1.82,13.29,817.71,200.14,322.97,111.35
2025-03-28,100.3,39.38,163.54,71.1,152.5,21.37,221.62,8.17,1.7,14.64,794.33,202.65,336.65,130.91
2025-03-29,89.34,31.65,145.06,56.08,143.0,20.02,198.1,6.92,1.58,11.86,703.6,201.57,327.17,72.75
2025-03-30,87.48,32.83,118.08,55.88,129.55,16.71,208.65,6.91,1.75,14.24,672.06,188.21,291.29,62.78
2025-03-31,95.88,36.01,162.45,72.24,164.96,24.65,251.89,8.61,1.84,15.24,833.77,163.64,275.71,72.09
2025-04-01,92.97,36.17,172.99,62.68,132.38,22.74,242.76,7.6,1.84,12.3,784.43,159.63,286.1,98.58
2025-04-02,86.44,32.94,167.9,53.45,124.78,21.39,219.35,8.8,1.84,12.71,729.61,188.24,280.65,137.74
2025-04-03,76.07,32.45,160.89,57.64,123.88,20.55,207.21,6.9,1.59,12.86,700.02,194.01,297.39,156.37
2025-04-04,64.71,29.31,149.72,52.93,113.27,17.92,185.2,5.59,1.55,12.11,632.32,187.25,304.37,139.44
2025-04-05,53.79,25.6,115.52,45.09,111.37,14.61,175.24,6.01,1.33,10.32,558.87,186.06,290.84,113.84
2025-04-06,58.76,29.84,116.97,56.03,124.82,20.84,217.89,6.36,1.47,12.1,645.08,181.36,249.85,71.14
2025-04-07,78.19,40.44,165.74,71.47,164.97,25.96,251.56,7.65,1.82,18.27,826.07,162.48,225.44,70.51
2025-04-08,76.94,39.11,179.19,72.12,165.03,26.11,250.29,5.98,1.71,18.78,835.27,165.56,227.48,129.74
2025-04-09,71.91,34.84,177.31,67.91,161.34,23.84,234.82,7.48,1.7,18.65,799.79,192.03,207.47,127.32
2025-04-10,72.37,35.72,162.42,69.76,141.17,21.11,228.17,6.81,1.74,18.33,757.6,183.68,186.85,108.4
2025-04-11,66.3,34.23,141.05,63.11,123.42,18.08,207.48,6.5,1.64,16.36,678.17,188.67,155.83,87.93
2025-04-12,53.65,24.41,114.63,44.96,91.45,14.07,158.75,5.03,1.39,14.17,522.52,191.12,160.14,81.64
2025-04-13,56.59,26.55,120.56,45.32,101.43,14.04,150.38,4.0,1.25,12.17,532.29,186.9,156.63,49.38
2025-04-14,63.93,30.03,166.95,53.14,129.5,16.0,168.67,5.29,1.48,16.36,651.36,158.33,198.66,54.95
2025-04-15,68.45,30.35,153.35,50.22,148.24,15.12,158.14,4.6,1.5,15.7,645.67,163.26,265.61,94.42
2025-04-16,81.04,37.71,147.11,64.9,140.66,13.43,165.03,6.81,1.68,17.45,675.81,184.17,283.4,119.38
2025-04-17,85.0,42.54,141.81,72.63,148.86,13.24,175.84,7.96,2.01,18.45,708.34,180.59,279.34,126.61
2025-04-18,72.5,34.98,120.04,62.81,122.93,14.55,173.26,7.21,2.01,14.8,625.1,190.36,264.83,135.78
2025-04-19,59.61,28.57,97.7,55.28,118.22,13.29,165.55,6.06,1.49,16.59,562.35,161.81,239.91,109.56
2025-04-20,61.2,32.71,86.25,58.08,125.5,11.38,153.07,5.27,1.33,17.38,552.16,168.71,188.58,68.67
2025-04-21,68.16,34.18,89.32,61.58,151.5,11.8,156.43,5.18,1.4,14.77,594.31,150.44,172.16,66.55
2025-04-22,72.44,38.92,124.05,68.81,143.81,17.73,184.16,5.71,1.6,15.18,672.41,150.81,194.68,101.88
2025-04-23,77.97,43.1,121.83,69.86,162.87,18.48,183.23,6.46,1.65,18.07,703.53,178.08,196.29,110.28
2025-04-24,81.56,43.56,110.98,70.78,148.51,18.18,186.79,6.43,1.78,14.86,683.43,170.37,190.09,80.77
2025-04-25,75.86,37.63,87.57,69.25,141.31,16.67,183.42,7.26,1.75,16.99,637.71,177.13,209.27,83.43
2025-04-26,58.24,28.05,86.54,49.19,112.47,13.42,157.87,4.71,1.48,13.29,525.25,175.45,206.36,74.17
2025-04-27,53.64,26.42,85.51,48.71,93.81,15.71,157.78,4.72,1.25,9.23,496.79,172.72,180.82,63.06
2025-04-28,59.64,30.64,113.72,58.03,115.43,16.98,169.68,4.96,1.43,12.93,583.44,154.85,182.47,72.28
2025-04-29,54.58,26.62,110.05,57.51,115.86,14.69,160.36,3.96,1.22,12.86,557.71,148.52,200.64,117.04
2025-04-30,47.29,27.11,98.44,54.99,109.99,12.23,139.74,3.63,1.32,13.05,507.81,162.63,193.58,128.34
2025-05-01,37.35,23.16,71.74,47.3,100.62,9.78,113.41,4.45,0.96,12.67,421.44,172.89,192.58,94.36
2025-05-02,41.27,22.86,86.54,48.32,93.5,8.57,113.62,2.98,1.05,11.78,430.49,180.39,217.32,90.12
2025-05-03,37.95,21.38,74.72,37.66,75.31,9.16,112.28,2.19,0.99,10.43,382.07,178.6,219.94,89.34
2025-05-04,43.18,24.01,74.08,43.72,91.48,10.31,139.01,3.84,1.09,11.02,441.74,166.19,185.56,50.66
2025-05-05,60.66,29.53,111.56,53.08,121.45,14.73,178.8,6.5,1.35,14.54,592.2,151.17,179.5,53.24
2025-05-06,64.39,30.56,118.4,60.57,137.83,15.0,186.85,6.92,1.4,15.62,637.55,152.83,200.05,75.75
2025-05-07,63.54,33.49,117.74,64.65,135.79,13.62,188.5,8.21,1.37,15.49,642.39,176.19,208.79,89.18
2025-05-08,56.28,32.01,123.58,60.6,137.33,16.17,187.6,7.13,1.42,15.96,638.08,179.01,195.0,84.47
2025-05-09,54.61,28.08,115.98,52.46,109.07,15.29,170.7,6.68,1.17,15.99,570.04,173.47,174.71,58.98
2025-05-10,44.46,23.37,89.16,43.63,78.88,12.99,138.78,4.37,1.17,14.14,450.94,167.65,160.3,66.31
2025-05-11,43.12,22.01,86.08,39.02,73.64,12.13,130.32,4.17,0.96,12.24,423.71,166.65,134.78,72.33
2025-05-12,53.18,26.05,115.6,47.07,89.61,13.04,150.4,5.09,1.17,13.54,514.75,147.72,132.01,51.3
2025-05-13,52.09,27.95,119.1,53.77,91.02,13.52,150.66,4.98,1.18,11.52,525.8,142.89,157.65,73.08
2025-05-14,50.81,24.95,113.59,49.02,82.52,12.97,141.22,4.16,1.22,11.85,492.31,167.82,169.7,85.52
2025-05-15,51.68,25.74,108.45,44.91,104.33,13.22,148.84,4.96,1.21,13.98,517.32,168.69,175.67,93.93
2025-05-16,50.08,24.55,99.78,47.7,86.95,14.29,148.39,5.02,1.33,13.4,491.49,186.21,182.23,88.02
2025-05-17,42.65,22.21,86.26,43.11,81.99,8.74,133.3,4.28,1.3,12.55,436.38,171.83,173.94,78.62
2025-05-18,42.07,25.11,78.5,46.31,89.74,12.4,136.35,3.62,1.14,10.98,446.23,171.37,159.58,58.68
2025-05-19,48.76,25.1,114.33,53.51,107.62,13.89,154.21,3.23,1.22,13.94,535.8,151.15,161.76,47.87
2025-05-20,48.69,25.19,124.38,51.55,104.46,12.85,144.34,3.67,1.34,16.9,533.37,154.71,179.56,80.53
2025-05-21,50.74,24.9,109.44,48.73,90.65,11.52,146.8,4.3,1.26,14.63,502.97,184.48,182.29,102.37
2025-05-22,52.85,27.52,109.4,49.33,100.42,12.82,162.87,5.91,1.44,15.03,537.59,174.6,173.86,109.61
2025-05-23,50.72,26.63,106.76,49.89,88.27,14.17,165.36,6.37,1.39,13.07,522.62,170.93,159.6,100.74
2025-05-24,41.99,25.05,75.77,42.48,65.15,11.19,138.8,4.77,1.39,7.8,414.39,182.42,143.49,100.23
2025-05-25,40.74,23.68,74.54,42.75,72.59,11.74,136.51,3.56,1.15,7.81,415.06,163.16,119.38,73.28
2025-05-26,50.51,25.8,106.32,43.88,79.84,12.49,150.43,4.82,1.3,9.64,485.03,144.97,120.37,72.92
2025-05-27,49.17,26.91,111.45,45.8,98.57,12.22,144.14,4.22,1.33,14.87,508.71,163.65,149.64,105.33
2025-05-28,47.0,27.5,108.03,53.63,88.92,11.45,144.12,4.25,1.27,13.58,499.75,175.02,149.4,107.11
2025-05-29,38.96,22.93,98.87,41.25,70.18,10.6,121.34,3.29,1.04,9.41,417.86,185.18,150.1,118.01
2025-05-30,38.46,22.42,94.71,46.36,81.88,10.72,115.78,2.78,1.05,10.95,425.12,185.42,145.03,117.82
2025-05-31,33.6,20.37,90.03,42.44,69.72,8.82,103.57,2.06,0.98,8.77,380.36,179.86,135.75,104.04
2025-06-01,33.86,20.39,73.86,38.9,69.64,9.42,103.02,1.77,0.83,8.47,360.16,167.76,111.1,72.04
2025-06-02,42.29,23.88,80.62,53.42,82.17,10.43,131.84,2.63,1.08,9.76,438.12,151.62,108.4,62.3
2025-06-03,43.07,22.42,110.35,43.39,83.41,10.83,125.97,3.16,1.06,9.65,453.31,155.68,138.48,96.01
2025-06-04,45.14,23.6,119.32,46.94,90.53,10.41,123.21,2.62,1.17,11.2,474.13,167.5,142.79,105.27
2025-06-05,46.19,24.64,118.11,43.31,92.82,11.54,123.66,3.0,1.15,12.98,477.4,174.89,145.59,155.82
2025-06-06,43.88,23.58,108.74,43.37,91.02,9.01,118.2,2.78,1.15,13.55,455.27,179.7,139.56,128.92
2025-06-07,37.46,22.62,75.52,43.37,91.76,9.05,105.79,3.47,1.02,12.22,402.29,180.43,135.23,110.69
2025-06-08,36.34,21.7,71.47,40.26,82.75,8.72,108.25,2.05,0.99,11.21,383.73,174.5,108.85,70.85
2025-06-09,39.17,22.66,111.17,42.75,94.86,9.0,116.68,2.77,1.15,13.74,453.94,149.56,109.13,87.9
2025-06-10,46.73,27.0,122.58,44.98,91.37,9.89,130.11,2.52,1.12,15.55,491.84,153.2,133.1,172.17
2025-06-11,45.96,24.64,127.09,47.82,86.97,10.77,132.94,3.4,1.11,13.45,494.15,176.4,134.36,212.07
2025-06-12,44.68,22.91,127.12,41.91,81.45,10.62,123.68,2.73,1.2,14.53,470.83,174.02,133.42,183.92
2025-06-13,40.31,22.37,117.1,41.27,80.38,10.33,112.08,2.78,0.94,12.4,439.97,177.16,138.21,155.48
2025-06-14,33.84,20.15,92.88,39.48,64.27,8.38,95.57,2.05,0.86,12.31,369.79,182.37,132.08,139.04
2025-06-15,34.34,20.86,86.81,40.46,69.23,8.3,95.72,1.79,0.76,9.17,367.43,176.26,110.87,92.99
2025-06-16,43.46,25.2,128.9,43.82,78.19,10.13,117.68,2.47,1.0,9.95,460.8,153.21,119.92,88.88
2025-06-17,42.94,25.38,125.48,44.72,81.39,10.32,119.84,3.23,1.02,12.81,467.11,152.63,145.62,102.57
2025-06-18,42.72,25.83,122.03,45.79,92.19,9.65,114.48,2.83,0.99,14.11,470.61,167.05,152.31,102.19
2025-06-19,44.15,26.7,129.47,42.79,83.99,8.38,105.93,2.27,1.01,13.19,457.89,168.91,150.79,125.69
2025-06-20,40.38,24.87,114.48,42.82,76.94,9.77,108.52,3.28,1.09,13.43,435.59,162.03,146.34,125.28
2025-06-21,32.33,19.96,88.09,37.78,63.13,8.16,93.44,2.21,0.96,12.39,358.44,172.52,129.76,121.06
2025-06-22,31.27,18.31,85.68,31.62,58.52,8.13,89.93,1.84,0.68,8.42,334.4,172.03,108.19,76.94
2025-06-23,40.36,20.49,127.7,35.66,67.24,10.41,112.16,2.07,0.85,10.72,427.67,140.47,106.63,77.14
2025-06-24,41.81,21.12,135.88,37.75,69.2,10.17,113.71,2.27,0.99,13.07,445.98,135.39,126.4,108.11
2025-06-25,46.81,26.97,142.96,53.26,99.78,11.04,119.3,2.39,1.0,15.88,519.39,166.34,138.01,105.17
2025-06-26,47.16,22.97,147.81,43.65,71.35,10.92,111.43,2.78,0.94,12.18,471.21,152.25,143.16,144.04
2025-06-27,44.55,22.98,130.7,43.4,69.52,9.9,109.61,2.9,1.03,13.53,448.12,167.73,141.76,155.57
2025-06-28,36.26,19.28,85.64,37.52,63.23,7.96,91.33,1.88,0.9,13.72,357.73,159.17,132.79,143.74
2025-06-29,37.3,19.94,90.83,40.94,74.61,7.78,93.31,1.87,0.69,14.16,381.43,160.16,110.12,101.29
2025-06-30,50.81,27.06,153.01,53.21,91.84,11.92,118.54,2.0,0.89,16.87,526.15,132.44,111.34,85.94
2025-07-01,53.12,27.91,162.56,49.49,107.07,12.33,117.66,2.1,0.92,20.08,553.23,144.01,133.74,136.14
2025-07-02,51.62,26.69,160.44,46.98,90.06,10.79,113.93,2.15,1.01,16.8,520.48,160.22,140.1,132.62
2025-07-03,50.14,24.88,158.1,47.77,80.69,10.57,117.34,3.07,0.97,10.96,504.5,158.44,141.98,139.62
2025-07-04,44.39,21.31,152.22,42.17,68.84,9.58,107.76,2.89,0.98,9.55,459.69,102.42,141.89,154.55
2025-07-05,33.23,17.88,114.41,35.1,61.66,7.81,89.9,2.38,0.94,8.21,371.52,0.0,135.11,137.91
2025-07-06,33.06,21.98,94.57,53.19,77.34,8.9,95.94,1.63,0.81,9.22,396.63,0.0,112.16,83.61
2025-07-07,42.16,23.06,126.36,49.32,70.42,11.09,115.15,2.57,1.03,11.5,452.66,0.0,114.66,69.97
2025-07-08,46.0,24.51,120.49,52.0,79.13,10.24,122.31,3.81,1.19,16.34,476.03,0.0,139.95,96.11
2025-07-09,46.05,26.37,113.49,53.55,92.99,10.17,125.04,18.84,1.13,16.31,503.93,0.0,144.11,102.53
2025-07-10,43.57,27.17,115.92,51.87,93.38,10.05,121.87,19.46,1.03,16.55,500.87,0.0,142.89,102.72
2025-07-11,38.69,24.46,119.35,49.73,83.21,10.42,107.38,5.45,1.08,15.45,455.22,0.0,144.71,93.68
2025-07-12,31.73,18.99,86.42,46.0,64.3,8.68,92.34,2.15,0.98,11.73,363.32,0.0,137.86,81.83
2025-07-13,30.41,19.61,83.71,48.07,67.85,8.46,94.91,1.55,0.84,11.12,366.53,0.0,120.72,57.84
2025-07-14,32.83,19.88,129.53,48.81,66.78,10.78,106.55,2.18,1.0,11.28,429.63,0.0,118.99,55.86
2025-07-15,41.84,19.59,135.03,45.25,67.57,10.07,112.29,2.44,0.96,12.7,447.74,0.0,135.44,59.46
2025-07-16,45.92,23.33,140.91,48.09,93.6,9.69,118.13,3.12,1.0,15.9,499.68,0.0,138.34,77.47
2025-07-17,47.41,24.36,140.07,50.31,93.96,9.9,120.71,2.86,0.99,14.76,505.33,0.0,138.57,87.11
2025-07-18,42.12,22.95,136.27,52.22,87.85,9.69,115.09,2.27,1.02,15.61,485.1,0.0,135.0,88.4
2025-07-19,30.98,17.4,106.66,42.49,77.31,8.3,89.24,0.67,0.9,13.83,387.78,0.0,128.41,91.39
2025-07-20,30.88,18.11,94.32,43.02,74.58,8.34,92.14,3.17,0.77,13.11,378.45,0.0,108.55,87.56
2025-07-21,39.78,17.58,142.79,49.93,90.45,9.86,111.8,1.99,0.99,14.61,479.78,0.0,104.79,81.77
2025-07-22,42.92,19.94,144.39,43.71,89.66,9.85,108.64,1.91,1.01,15.53,477.57,0.0,119.97,137.12
2025-07-23,45.76,21.7,144.86,49.01,88.45,11.27,110.39,2.37,0.97,16.01,490.79,0.0,118.09,152.06
2025-07-24,45.82,23.01,143.64,55.62,90.4,10.24,123.57,2.8,0.96,15.46,511.51,0.0,115.51,132.43
2025-07-25,39.78,21.47,136.45,55.02,83.07,9.78,114.58,3.48,0.89,14.35,478.87,0.0,0.0,0.0
2025-07-26,30.12,17.53,90.02,45.9,70.98,8.59,97.01,2.99,0.8,13.35,377.3,0.0,0.0,0.0
2025-07-27,30.01,17.02,80.75,43.55,71.36,7.91,96.22,1.16,0.71,13.74,362.45,0.0,0.0,0.0
2025-07-28,38.55,19.99,110.62,44.17,80.34,8.84,109.56,3.59,0.83,14.11,430.62,0.0,0.0,0.0
2025-07-29,37.87,20.89,104.63,43.71,94.64,9.03,112.6,2.69,0.85,14.47,441.39,0.0,0.0,0.0
2025-07-30,37.28,19.14,113.52,41.36,83.86,8.9,113.95,2.77,0.86,14.29,435.93,0.0,0.0,0.0
2025-07-31,35.68,22.11,109.36,46.76,79.28,9.04,118.08,2.91,0.77,13.96,437.96,0.0,0.0,0.0
2025-08-01,33.94,19.31,104.61,45.04,68.6,7.88,121.38,3.04,0.84,13.48,418.1,0.0,0.0,0.0
2025-08-02,28.95,17.65,76.85,35.83,63.14,7.1,98.16,2.23,0.69,11.04,341.66,0.0,0.0,0.0
2025-08-03,28.36,17.5,69.95,32.69,66.22,7.33,96.88,1.55,0.67,9.54,330.68,0.0,0.0,0.0
2025-08-04,32.97,19.48,91.68,34.0,72.01,9.0,111.65,3.17,0.71,8.85,383.54,0.0,0.0,0.0
2025-08-05,33.92,19.65,96.87,34.05,73.25,8.97,110.73,2.83,0.74,9.58,390.58,0.0,0.0,0.0
2025-08-06,35.33,21.63,98.1,46.84,74.22,8.96,117.53,2.67,0.8,12.6,418.67,0.0,0.0,0.0
2025-08-07,34.22,20.45,97.0,46.33,74.19,8.58,109.71,2.08,0.71,9.49,402.76,0.0,0.0,0.0
2025-08-08,32.91,21.78,93.92,47.78,75.88,8.42,107.98,2.15,0.68,8.58,400.08,0.0,0.0,0.0
2025-08-09,27.33,18.38,83.03,39.5,66.56,7.62,87.62,2.06,0.7,9.57,342.38,0.0,0.0,0.0
2025-08-10,27.14,18.9,77.21,46.84,69.67,7.71,91.9,2.69,0.57,12.52,355.15,0.0,0.0,0.0
2025-08-11,35.85,23.34,93.65,54.0,93.01,9.62,110.89,1.23,0.64,15.45,437.69,0.0,0.0,0.0
2025-08-12,38.29,24.44,99.43,52.43,99.15,9.02,112.92,2.16,0.67,17.0,455.51,0.0,0.0,0.0
2025-08-13,39.24,27.03,103.4,55.21,99.79,7.79,25.17,1.76,0.0,18.1,377.49,0.0,0.0,0.0
2025-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
