,Demand,,,,,,,,,,Demand (Net),,,,
,,,,,,,,,,,,,,,
,France,Belgium,Italy,Netherlands,GB,Austria,Germany,Switzerland,Luxembourg,Island of Ireland,Island of Ireland,Total,Industrial,LDZ,Gas-to-Power
,,,,,,,,,,,,,,,
44219,182.5924091,64.24518182,264.3367182,138.0585455,334.3,32.82636364,351.1381818,15.46719091,3.131818182,0,22.02,1408.116409,267.1895848,952.2635364,188.6632879
44220,191.6199273,67.03663636,262.9354,137.5529091,346.31,34.55181818,383.7108182,16.01185455,3.108818182,0,21.99,1464.828182,278.6171333,1015.6429,170.5681485
44221,228.0785909,78.37418182,321.9066636,158.4222727,350.72,39,439.586,16.41909091,3.502818182,0,21.24,1657.249618,303.7512182,1090.021273,263.4771273
44222,233.2664545,78.51663636,325.5528364,154.3594545,352.76,39.20363636,438.3671818,17.98361818,3.708909091,0,20.5,1664.218727,308.0001879,1091.391045,264.8274939
44223,206.9729182,80.08681818,347.4698455,160.1187273,303.61,41.18545455,432.2997273,17.00117273,3.598,0,18.81,1611.152664,306.9720667,1021.767855,282.4127424
44224,171.5638545,67.48645455,329.6287364,148.1218182,261.61,38.39181818,410.567,14.05667273,2.923090909,0,16.11,1460.459445,288.9476394,927.9254909,243.5863152
44225,153.1208727,58.60872727,305.0848273,124.3423636,261.83,35.31454545,377.5164545,12.65961818,2.883454545,0,16.1,1347.460864,290.3040121,883.6277636,173.5290879
44226,146.5672636,67.15854545,257.2035,143.0494545,289.44,30.98636364,380.2222727,13.99558182,2.976909091,0,14.24,1345.839891,278.2380515,917.2513455,150.3504939
44227,151.0184727,70.39572727,245.4975,146.9638182,321.62,34.86818182,398.5859091,12.86211818,3.007727273,0,15.35,1400.169455,285.9536939,954.2109727,160.0047879
44228,174.7191,78.09372727,297.2472636,174.0240909,345.78,38.03727273,437.1791818,13.88401818,3.086545455,0,17.88,1579.9312,308.0571636,1004.340718,267.5333182
44229,153.7058727,65.17763636,297.2741818,152.4655455,287.67,35.79181818,400.7725455,11.90578182,3.066454545,0,17.32,1425.149836,276.4368788,914.4366545,234.276303
44230,153.0251364,64.15245455,287.2675909,124.4215455,282.24,33.26181818,357.0415455,11.50611818,2.606818182,0,18.61,1334.133027,283.0733515,856.8255273,194.2341485
44231,170.4170727,68.73572727,274.4628545,143.3892727,293.94,32.01181818,360.0264545,12.71333636,2.823636364,0,18.63,1377.150173,291.2256939,841.9831636,243.9413152
44232,162.2648818,61.32827273,261.8201364,136.0900909,272.99,31.77090909,357.3805455,12.52206364,2.649727273,0,19.27,1318.086627,273.4736121,814.2371091,230.3759061
44233,145.4977636,61.01581818,212.8933273,143.2271818,269.73,28.86090909,353.8421818,12.05069091,2.774727273,0,18.54,1248.4326,275.4874212,839.1267818,133.818397
44234,174.1063182,75.38372727,203.9361455,182.7245455,311.57,29.86909091,403.0543636,12.92995455,2.655363636,0,14.57,1410.799509,299.5003879,987.5889455,123.7101758
44235,226.8303727,95.13254545,253.2087273,210.8072727,376.78,38.67090909,495.0896364,15.6713,3.431818182,0,19.58,1735.202582,342.1788636,1166.972391,226.0513273
44236,242.4354,99.76327273,261.5794455,207.7546364,382,38.66,531.9858182,17.07918182,3.922090909,0,20.87,1806.049845,342.3548182,1196.584964,267.1100636
44237,252.4014818,104.3771818,274.4238,208.0909091,394.98,40.70090909,551.9853636,16.96546364,4.133,0,22.61,1870.668109,344.9992,1221.973391,303.6955182
44238,261.1212273,100.9831818,284.3049455,203.7257273,389.69,45.78,556.8580909,20.04802727,4.155363636,0,19.78,1886.446564,340.0262697,1242.151855,304.2684394
44239,262.0124636,98.04063636,321.6245,210.2053636,376.54,48.22545455,553.6015455,20.42143636,4.358181818,0,17.71,1912.739582,335.202603,1294.227682,283.309297
44240,247.5708455,88.22190909,296.759,195.8570909,350.72,42.75363636,520.0931818,19.7637,4.163545455,0,16.46,1782.362909,307.9819636,1262.689618,211.6913273
44241,224.3652545,78.09845455,287.9338545,168.1526364,315.75,41.61363636,498.8602727,19.20206364,3.656545455,0,13.88,1651.512718,307.1137758,1184.311382,160.0875606
44242,213.7548455,80.12618182,338.9278455,172.7502727,277.79,43.76727273,495.3262727,17.41822727,3.552363636,0,13.75,1657.163282,324.469603,1100.933882,231.759797
44243,188.1514545,67.91190909,328.1514182,141.5185455,249.8,40.78909091,432.3486364,13.74164545,3.055454545,0,13.01,1478.478155,292.0996848,956.5084818,229.8699879
44244,172.0252455,61.90681818,307.9647273,130.144,242.23,36.96090909,382.4695455,12.74740909,2.954090909,0,15.09,1364.492745,290.3712242,864.9566636,209.1648576
44245,175.7007455,60.88018182,294.1452091,123.47,246.19,34.50454545,352.7421818,13.16200909,3.053272727,0,14.6,1318.448145,284.2658394,839.2394091,194.942897
44246,158.5014273,59.30281818,278.3408182,123.4666364,249.08,32.99909091,333.9456364,12.07506364,2.816727273,0,13.67,1264.198218,271.6798515,797.33,195.1883667
44247,123.9807455,45.54045455,220.7646182,82.82581818,200,29.89545455,276.9987273,10.97080909,2.502,0,10.44,1003.918627,248.7603061,641.4991636,113.6591576
44248,122.1377909,44.67718182,203.4407818,86.85627273,215.93,30.65181818,271.7666364,11.23042727,2.219181818,0,11.61,1000.520091,250.443,614.5285,135.5485909
44249,144.8159909,51.79218182,266.4609364,111.346,244.82,34.81181818,298.204,11.82054545,2.632727273,0,13.38,1180.0842,266.6899848,676.9022364,236.4919788
44250,126.7329,46.39827273,258.5786727,94.32245455,222.52,30.69727273,267.2254545,10.89873636,2.225818182,0,13.22,1072.819582,250.5128818,635.3240909,186.9826091
44251,119.7825273,43.74963636,242.1096545,77.31463636,201.25,30.04636364,253.0900909,10.68007273,2.316,0,14.1,994.4389818,260.2088364,580.0495727,154.1805727
44252,134.5816545,49.51418182,234.9850727,102.8703636,238.51,28.40818182,257.1443636,10.18650909,2.076818182,0,17.94,1076.217145,264.2520788,600.4828182,211.4822485
44253,150.7819818,53.13381818,230.0568273,118.4894545,262.68,27.5,281.4532727,10.11956364,2.756181818,0,17.6,1154.5711,258.2357182,658.9728727,237.3625091
44254,144.4839818,56.48854545,189.8996455,116.1813636,258.93,27.48272727,287.3328182,10.91832727,2.665454545,0,17.18,1111.562864,243.0607182,678.5721455,189.93
44255,148.5977636,54.13,190.1951364,114.0394545,265.17,28.97727273,306.2474545,11.78911818,2.471181818,0,15.96,1137.577382,257.8652576,706.1685091,173.5436152
44256,168.5121364,66.60618182,248.8714091,142.8335455,307.95,32.37272727,355.6974545,13.35544545,2.697181818,0,16.51,1355.406082,280.0216909,801.6711727,273.7132182
44257,162.5709182,64.44609091,250.7839273,134.9577273,320.75,31.90181818,350.5013636,12.7114,2.560363636,0,19.65,1350.833609,272.3612758,782.9490364,295.523297
44258,157.1618091,62.43327273,262.1222364,140.3250909,325.02,31.80727273,333.8635455,12.1054,2.477181818,0,20.11,1347.425809,263.6368606,782.5015636,301.2873848
44259,164.5364818,71.80072727,259.3259273,157.5626364,321.39,29.93545455,340.6675455,11.58155455,2.571909091,0,20.79,1380.162236,274.8351061,812.3185727,293.0085576
44260,181.2075,68.08318182,248.6154545,147.0649091,328.91,33.15090909,372.9776364,12.44675455,3.059363636,0,21.24,1416.755709,276.4045879,856.7146636,283.6364576
44261,162.3483636,58.81909091,223.5429636,131.7623636,311.06,32.17090909,357.0205455,13.18513636,2.971818182,0,18.66,1311.541191,259.8820364,851.2597818,200.3993727
44262,165.3517455,61.28327273,219.1733273,137.0151818,298.91,31.66636364,365.8543636,12.10758182,2.778,0,17.99,1312.129836,264.303403,847.1665909,200.6598424
44263,189.1795545,70.76445455,274.3118909,147.8658182,300.46,34.78909091,406.674,13.02411818,3.164727273,0,18.75,1458.983655,285.6976091,886.3604636,286.9255818
44264,188.1542818,73.72918182,277.8514818,153.8168182,266.29,37.30909091,405.0040909,12.73421818,3.196272727,0,16.18,1434.265436,281.2312545,866.2773364,286.7568455
44265,172.2020182,62.70681818,260.0128727,134.4525455,260.33,35.75181818,366.0689091,12.49950909,2.904181818,0,14.78,1321.708673,263.7435394,845.4733273,212.4918061
44266,148.4824545,54.33063636,256.4598364,109.4441818,238.43,32.77636364,322.5646364,10.49639091,2.797181818,0,14.92,1190.701682,278.6638576,775.9975364,136.0402879
44267,151.3685909,57.27081818,232.6686727,94.43209091,245.11,29.35272727,309.6490909,11.30328182,2.922090909,0,17.06,1151.137364,262.826497,761.3771273,126.9337394
44268,145.0488364,53.17263636,183.9575636,111.3611818,235.5,24.58818182,286.9736364,10.45916364,2.861636364,0,13.38,1067.302836,251.1220091,723.2281455,92.95268182
44269,147.2205818,53.87836364,189.2511455,108.7801818,233.12,27.68272727,306.3428182,12.89299091,2.685636364,0,12.35,1094.204445,257.4280455,737.2952455,99.48115455
44270,163.2887818,60.54809091,238.2522091,121.6939091,259.59,31.80545455,347.8275455,14.90467273,2.904909091,0,18.36,1259.175573,291.9617273,790.4022,176.8116455
44271,173.2400091,68.94772727,245.2007727,143.9544545,229.17,32.69,366.2977273,14.99625455,3.184818182,0,17.57,1295.251764,291.8173091,788.0717273,215.3627273
44272,183.2935818,72.92336364,256.5952182,148.3629091,262.57,33.06818182,385.5311818,15.08446364,3.118454545,0,16.72,1377.267355,292.9058515,826.7936545,257.5678485
44273,186.7635091,73.17854545,278.6364273,151.3374545,262.79,34.68363636,399.5293636,15.31432727,3.121,0,17.24,1422.594264,285.0774061,859.1932,278.3236576
44274,185.5515455,62.43072727,281.5372,136.9680909,264.93,35.38,397.7418182,15.48860909,3.236090909,0,18.37,1401.634082,289.2608091,855.0261727,257.3471
44275,167.9420364,53.74036364,240.1367364,119.6233636,234.62,34.84272727,371.9510909,14.40494545,2.944818182,0,16.28,1256.486082,249.8180879,809.9117636,196.7562303
44276,158.8724909,55.495,227.7974364,116.9026364,231.1,34.30363636,354.1815455,13.52402727,2.558090909,0,16.58,1211.314864,264.4546091,791.4737,155.3865545
44277,181.8999455,70.637,270.0872,139.9609091,249.47,35.31727273,383.113,14.24425455,3.050090909,0,17.53,1365.309673,283.5946303,820.6350545,261.0799879
44278,167.7018091,63.76927273,265.5584182,132.5127273,228.84,34.35727273,365.4275455,13.64440909,2.817181818,0,15.33,1289.958636,270.4023939,773.1231364,246.4331061
44279,151.5456636,57.99463636,250.5618818,115.152,219.26,33.36181818,331.9509091,12.10681818,2.510363636,0,16.01,1190.454091,268.3040727,695.2919909,226.8580273
44280,149.2994273,57.44827273,237.9576636,115.2925455,202.01,30.75545455,309.2273636,10.30977273,2.478727273,0,15.34,1130.119227,250.1224485,663.7419,216.2548788
44281,139.312,50.92490909,222.1514818,91.52045455,213.93,26.20181818,266.6147273,9.1347,2.455272727,0,15.15,1037.395364,250.8475939,635.1364818,151.4112879
44282,122.8579909,47.33618182,186.0948273,92.79981818,196.53,23.68090909,255.453,8.988727273,2.537181818,0,11.38,947.6586364,235.6535333,603.9728545,108.0322485
44283,119.1195182,42.93563636,167.6783545,91.189,182.98,24.06454545,254.5039091,9.266009091,2.183636364,0,9.9,903.8206091,237.3939212,569.6306182,96.7960697
44284,120.4191,39.79463636,196.4146273,85.74072727,163.82,25.32272727,255.7579091,9.463854545,2.148636364,0,10.68,909.5622182,255.4026879,515.7023273,138.457203
44285,114.7474455,43.10054545,182.0928182,92.95645455,170.82,23.89090909,243.5913636,8.342381818,2.066727273,0,13.87,895.4786455,248.9538576,451.7932818,194.7315061
44286,103.9107818,40.716,177.4882636,91.47381818,169.65,21.00454545,223.8024545,7.172018182,1.827454545,0,16.8,853.8453364,231.9641667,403.4047909,218.4763788
44287,87.12540909,39.53454545,163.1990636,83.85081818,203.44,18.76818182,210.9682727,6.259718182,1.734727273,0,16.32,831.2007364,224.4598545,431.1846091,175.5562727
44288,94.96662727,46.11209091,140.9415909,104.9596364,214.25,19.46,218.8422727,5.824781818,2.207454545,0,16.65,864.2144545,227.5973333,508.6083727,128.0087485
44289,105.3183909,43.47272727,126.4027455,92.43590909,220.44,21.24818182,242.4988182,9.649909091,2.2,0,16.84,880.5066818,221.9667424,535.1946455,123.3452939
44290,104.6797636,45.62363636,125.2305727,97.60327273,176.86,21.53454545,255.0754545,8.7326,1.96,0,11.97,849.2698455,210.1418303,543.7610364,95.36697879
44291,129.2615455,54.68663636,142.4952455,116.6645455,211.97,21.83636364,297.27,9.989990909,2.539727273,0,13.03,999.7440545,238.794103,662.7487909,98.20116061
44292,176.4110091,66.92463636,208.4106545,137.6642727,259.14,30.31909091,365.8438182,13.51628182,3.084454545,0,16.68,1277.994218,285.1850364,831.8674273,160.9417545
44293,176.0848636,74.41727273,249.2351182,138.4079091,304.24,33.19636364,375.9319091,14.38849091,3.219636364,0,18.36,1387.481564,283.7975303,875.6191818,228.0648515
44294,156.8598545,65.63427273,245.3185636,123.6893636,243.14,32.73454545,374.7743636,14.13145455,2.803090909,0,16.19,1275.275509,272.4947212,788.7114545,214.0693333
44295,137.6286273,55.67690909,228.2926364,94.06590909,252.59,27.36545455,333.1918182,11.21122727,2.483636364,0,18.03,1160.536218,252.5655848,680.8129273,227.1577061
44296,126.1064,54.34818182,190.7395545,112.6047273,258.62,21.83909091,290.271,7.852881818,2.321363636,0,16.38,1081.0832,218.1872788,651.3603818,211.5355394
44297,140.4644182,58.54427273,181.9345545,112.7382727,257.08,21.29181818,266.8349091,7.767236364,2.415181818,0,16.42,1065.490664,241.0557909,660.2693182,164.1655545
44298,166.8799909,71.457,243.4715636,126.7278182,290.2,28.88636364,339.0944545,12.82855455,2.784181818,0,19.37,1301.699927,270.3412424,756.8777545,274.4809303
44299,165.5823727,68.45254545,242.3659636,117.6861818,275.63,35.27727273,349.3716364,14.01223636,2.922272727,0,18.97,1290.270482,272.6172242,750.1981636,267.4550939
44300,160.0422727,67.10327273,239.1494636,124.7415455,261.64,32.17272727,370.0647273,14.08212727,2.941181818,0,17.68,1289.617318,273.7965273,743.0708818,272.7499091
44301,161.2176727,65.97036364,251.6261727,119.0722727,261.12,31.99545455,366.2817273,13.32103636,2.848090909,0,15.64,1289.092791,261.5217636,748.5288636,279.0421636
44302,156.4967091,58.92436364,237.1112091,107.5963636,248.8,30.83181818,344.4314545,13.50920909,2.786727273,0,14.42,1214.907855,252.7499212,708.6875091,253.4704242
44303,134.1050727,47.70845455,190.4877182,95.439,212.38,27.75727273,303.3296364,11.44277273,2.368181818,0,10.25,1035.268109,227.151,609.5303455,198.5867636
44304,129.2679455,48.11609091,191.9352273,94.51190909,210.38,29.54454545,286.5318182,9.845945455,2.097545455,0,14.44,1016.671027,225.9945303,571.8957636,218.7807333
44305,134.5835182,56.42036364,234.4125727,108.1276364,220.63,31.91,293.0002727,11.42600909,2.296545455,0,16.71,1109.516918,243.4317788,573.8228182,292.2623212
44306,120.4111182,52.17736364,225.0970273,99.84545455,210.14,29.21363636,272.7006364,10.08427273,2.244636364,0,15.93,1037.844145,235.7787061,517.2792636,284.7861758
44307,115.1878818,49.29681818,215.1395182,87.70036364,214.51,26.78454545,256.21,9.175090909,2.098,0,14.75,990.8522182,236.1954242,523.2754,231.3813939
44308,113.3890273,52.77181818,211.8569727,100.0400909,216.74,27.16363636,270.4501818,8.4645,2.105090909,0,14.05,1017.031318,258.9892424,533.4022818,224.6397939
44309,100.4000091,49.92318182,182.5600455,99.41418182,196.14,24.21363636,268.7532727,9.468954545,2.155818182,0,13.71,946.7391,241.7000273,494.0438455,210.9952273
44310,79.30024545,39.09027273,138.9136818,87.01236364,167.92,21.97545455,245.1793636,6.948563636,1.908909091,0,11.99,800.2388545,219.1622818,439.0835273,141.9930455
44311,82.10478182,42.23445455,126.4592182,91.30618182,175.43,20.23181818,253.1100909,5.879772727,1.798727273,0,11.53,810.0850455,229.5335061,455.0755364,125.476003
44312,106.3140273,50.41318182,175.8510455,100.0228182,215.36,26.26454545,283.6674545,6.3726,2.114636364,0,13.31,979.6903091,253.2405879,512.2159545,214.2337667
44313,103.2771273,47.36281818,189.3154727,92.96018182,216.76,22.95636364,273.635,7.539409091,2.089636364,0,12.75,968.6460091,246.1039061,503.6164818,218.9256212
44314,103.3856545,45.58081818,182.8795727,93.71209091,231.73,22.33181818,247.4481818,6.687063636,1.965090909,0,15.54,951.2602909,237.0357758,495.7740818,218.4504333
44315,114.1609091,55.76372727,183.7802273,110.5251818,247.82,21.33272727,243.0662727,7.995463636,2.116818182,0,16.27,1002.831327,244.7336515,527.1540182,230.9436576
44316,113.8366091,54.45772727,165.3001818,116.6206364,247.58,17.17818182,251.082,8.599654545,2.249454545,0,17.02,993.9244455,233.8973697,514.5487273,245.4783485
44317,99.77967273,41.14809091,118.6597545,87.72227273,227.88,14.07090909,219.4542727,9.202672727,1.897090909,0,14.45,834.2647364,209.4382848,471.4689455,153.3575061
44318,104.2783909,42.37227273,118.9959545,90.33218182,212,16.76636364,242.3235455,9.733818182,1.995727273,0,12.51,851.3082545,227.2933667,481.6816182,142.3332697
44319,107.8971545,43.85145455,160.4155818,96.44645455,206.18,19.53454545,261.7210909,10.12740909,2.235545455,0,10.03,918.4392364,243.3783848,522.5129182,152.5479333
44320,106.1564818,45.989,161.5269636,95.48718182,213.16,17.36,252.4748182,9.157045455,2.461636364,0,12.01,915.7831273,249.7082788,535.1158818,130.9589667
44321,113.2144455,46.62090909,154.1092636,99.99981818,237.94,19.37363636,269.2867273,9.737545455,2.484727273,0,14.63,967.3970727,263.1588909,542.9072091,161.3309727
44322,124.2037818,55.36290909,155.5766182,118.1560909,243.16,20.19909091,284.5601818,10.46443636,2.417181818,0,13.09,1027.190291,259.0462879,552.1136273,216.0303758
44323,106.1311727,50.423,143.8216455,106.4033636,217.8,19.81909091,281.2781818,9.587090909,2.331454545,0,13.52,951.115,240.5407667,509.3027364,201.271497
44324,71.76052727,38.37727273,118.8867545,81.18236364,182.01,16.00636364,227.5957273,6.513172727,2.016272727,0,10.66,755.0084545,212.1442182,437.8379455,105.0262909
44325,61.17217273,29.207,109.4196273,60.17445455,139.09,12.51727273,169.408,5.172372727,1.345363636,0,9.74,597.2462636,200.8902788,303.7211273,92.63485758
44326,79.71725455,35.82854545,142.6351909,77.09636364,154.56,14.37272727,176.4720909,5.442609091,1.802454545,0,11.44,699.3672364,229.0769515,326.6324182,143.6578667
44327,91.10402727,38.43436364,149.6060273,90.30354545,180.67,13.89545455,181.4578182,7.903627273,1.884818182,0,10.81,766.0696818,222.8944061,346.4726636,196.7026121
44328,91.23961818,37.68918182,138.3880727,84.08481818,186.05,16.28454545,187.7329091,7.367881818,1.893272727,0,14.02,764.7503,225.3847091,356.2307818,183.1348091
44329,81.92825455,32.464,133.7158818,68.16236364,199.11,16.21363636,181.1494545,7.839390909,1.782,0,13.3,735.6649818,221.7782485,370.4625182,143.4242152
44330,85.86350909,32.80654545,133.8398273,82.44736364,210.85,16.45363636,196.3132727,7.938845455,1.830818182,0,13.8,782.1438182,225.4426697,393.4515273,163.2496212
44331,80.94277273,35.07990909,112.8510727,73.76445455,189.44,14.59090909,188.4412727,7.417590909,1.951363636,0,13.13,717.6093455,212.3751273,376.3838091,128.8504091
